5292,-1836,-16344,-17,208,268,244,116,-584
5316,-1864,-16400,3,272,333,244,116,-584
5220,-1820,-16372,-25,364,378,244,116,-584
5348,-1848,-16408,-58,404,428,244,116,-584
5272,-1920,-16440,-154,521,465,244,116,-584
5532,-1944,-16468,-154,513,548,244,116,-584
5672,-1972,-16492,-162,473,601,244,116,-584
5544,-2052,-16724,-257,422,663,244,116,-584
5508,-2016,-16556,-358,448,743,244,116,-584
5504,-1992,-16624,-363,460,799,244,116,-584
5452,-1908,-16752,-379,458,872,244,116,-584
5376,-1816,-16496,-330,402,895,244,116,-584
5372,-1564,-16380,-110,347,887,244,116,-584
5488,-1620,-16220,238,265,891,256,127,-586
5528,-1660,-16404,408,230,881,256,127,-586
5604,-1828,-16440,428,226,817,256,127,-586
5568,-1840,-16364,304,275,769,256,127,-586
5624,-1776,-16572,220,352,740,256,127,-586
5716,-1856,-16652,124,352,701,256,127,-586
5860,-1824,-16808,32,327,649,256,127,-586
5892,-1588,-17008,-125,215,543,256,127,-586
5976,-1620,-17044,-288,16,441,256,127,-586
6012,-1508,-17064,-345,-174,305,256,127,-586
5972,-1496,-17124,-358,-335,170,256,127,-586
5960,-1492,-17016,-329,-444,79,256,127,-586
5784,-1584,-16744,-363,-459,1,256,127,-586
5708,-1592,-16652,-393,-449,-71,256,127,-586
5532,-1572,-16628,-436,-321,-124,256,127,-586
5492,-1684,-16464,-469,-300,-159,256,127,-586
5420,-1628,-16456,-474,-280,-242,255,113,-593
5536,-1688,-16592,-502,-212,-257,255,113,-593
5572,-1652,-16980,-535,-204,-236,255,113,-593
5720,-1668,-16728,-523,-198,-160,255,113,-593
5448,-1812,-16736,-519,-207,-99,255,113,-593
5448,-1672,-16684,-524,-178,-63,255,113,-593
5500,-1652,-16776,-502,-118,-18,255,113,-593
5456,-1620,-16588,-477,-63,43,255,113,-593
5576,-1716,-16468,-452,-21,76,255,113,-593
5460,-1712,-16476,-395,-32,76,255,113,-593
5420,-1664,-16512,-382,2,69,255,113,-593
5312,-1752,-16484,-402,15,41,255,113,-593
5444,-1680,-16596,-433,42,6,255,113,-593
5332,-1628,-16616,-427,65,4,255,113,-593
5408,-1688,-16576,-416,33,-24,255,113,-593
5320,-1624,-16492,-482,57,-59,246,109,-584
5300,-1768,-16392,-545,80,-101,246,109,-584
5240,-1644,-16208,-564,96,-114,246,109,-584
5452,-1632,-16396,-482,44,-132,246,109,-584
