,ax,ay,az,gx,gy,gz,cx,cy,cz
1,-1138,-1214,-4015,-104,-19,-102,-374,-65,-689
1,-1181,-1219,-4014,-91,-22,-84,-374,-65,-689
1,-1172,-1203,-4018,-91,-6,-68,-374,-65,-689
1,-1185,-1195,-4005,-90,-4,-48,-374,-65,-689
1,-1169,-1235,-4000,-79,1,-28,-374,-65,-689
1,-1175,-1210,-4021,-70,7,-7,-374,-65,-689
1,-1146,-1192,-4027,-66,10,16,-374,-65,-689
1,-1160,-1178,-4029,-54,11,26,-374,-65,-689
1,-1173,-1206,-4019,-48,18,41,-374,-65,-689
1,-1154,-1201,-4016,-38,13,44,-374,-65,-689
1,-1154,-1220,-3997,-32,12,39,-374,-65,-689
1,-1132,-1208,-4023,-18,8,40,-374,-60,-687
1,-1118,-1239,-4040,-11,17,32,-374,-60,-687
1,-1138,-1206,-4038,-17,9,30,-374,-60,-687
1,-1134,-1201,-4074,-11,14,34,-374,-60,-687
1,-1133,-1203,-4016,-17,20,36,-374,-60,-687
1,-1141,-1216,-4044,-18,17,46,-374,-60,-687
1,-1115,-1207,-4029,-19,17,50,-374,-60,-687
1,-1123,-1214,-4042,-27,21,57,-374,-60,-687
1,-1132,-1222,-4043,-40,19,59,-374,-60,-687
1,-1115,-1192,-4059,-40,25,52,-374,-60,-687
1,-1118,-1237,-4045,-44,22,51,-374,-60,-687
1,-1113,-1231,-3985,-51,16,31,-374,-60,-687
1,-1101,-1205,-4053,-59,13,30,-374,-60,-687
1,-1109,-1208,-4039,-62,9,4,-374,-60,-687
1,-1090,-1220,-4052,-64,1,-10,-374,-60,-687
1,-1117,-1225,-4058,-66,2,-29,-374,-60,-687
1,-1127,-1215,-4064,-72,-7,-36,-379,-59,-690
1,-1132,-1223,-4048,-76,-2,-40,-379,-59,-690
1,-1104,-1223,-4081,-81,-9,-44,-379,-59,-690
1,-1121,-1216,-4021,-81,-5,-50,-379,-59,-690
1,-1140,-1218,-4023,-95,-7,-48,-379,-59,-690
1,-1122,-1226,-4047,-90,2,-45,-379,-59,-690
1,-1148,-1218,-4039,-93,-1,-49,-379,-59,-690
1,-1131,-1226,-4036,-98,-5,-48,-379,-59,-690
1,-1139,-1206,-4018,-99,9,-42,-379,-59,-690
1,-1141,-1202,-4035,-98,0,-46,-379,-59,-690
1,-1127,-1220,-4001,-94,-2,-39,-379,-59,-690
1,-1152,-1231,-4029,-89,13,-41,-379,-59,-690
1,-1144,-1215,-3999,-89,-1,-35,-379,-59,-690
1,-1154,-1210,-4036,-90,7,-30,-379,-59,-690
1,-1157,-1212,-4065,-76,2,-34,-379,-59,-690
1,-1159,-1233,-3995,-73,-1,-22,-379,-59,-690
1,-1159,-1206,-4033,-66,9,-17,-377,-67,-688
1,-1150,-1232,-4006,-58,12,-3,-377,-67,-688
1,-1160,-1235,-4003,-42,10,6,-377,-67,-688
1,-1162,-1214,-4024,-45,13,13,-377,-67,-688
1,-1141,-1205,-4042,-46,23,22,-377,-67,-688
1,-1140,-1208,-4029,-33,13,29,-377,-67,-688
1,-1157,-1219,-4014,-31,21,42,-377,-67,-688
1,-1151,-1220,-4008,-31,22,42,-377,-67,-688
1,-1130,-1217,-4016,-21,19,55,-377,-67,-688
1,-1102,-1236,-3984,-30,24,61,-377,-67,-688
1,-1111,-1233,-4011,-24,24,59,-377,-67,-688
1,-1115,-1232,-3999,-22,24,62,-377,-67,-688
1,-1153,-1242,-4014,-19,17,58,-377,-67,-688
1,-1118,-1252,-4025,-13,10,50,-377,-67,-688
1,-1117,-1254,-3995,-11,13,40,-377,-67,-688
1,-1128,-1245,-4028,-19,8,31,-377,-67,-688
1,-1145,-1208,-4025,-26,4,8,-377,-67,-688
1,-1129,-1255,-4070,-30,9,13,-375,-62,-687
1,-1129,-1233,-4072,-42,6,5,-375,-62,-687
1,-1122,-1231,-4072,-41,3,5,-375,-62,-687
1,-1125,-1234,-4049,-47,-5,5,-375,-62,-687
1,-1127,-1236,-4049,-58,4,-2,-375,-62,-687
1,-1123,-1259,-4021,-75,9,-10,-375,-62,-687
1,-1116,-1207,-4054,-91,9,-18,-375,-62,-687
1,-1140,-1229,-4043,-102,9,-17,-375,-62,-687
1,-1095,-1247,-4014,-104,1,-26,-375,-62,-687
1,-1115,-1215,-3991,-106,-16,-37,-375,-62,-687
1,-1125,-1227,-4022,-94,-21,-46,-375,-62,-687
1,-1131,-1232,-4014,-87,-26,-69,-375,-62,-687
1,-1135,-1225,-4029,-102,-37,-95,-375,-62,-687
1,-1165,-1234,-4036,-103,-32,-112,-375,-62,-687
1,-1148,-1215,-4026,-104,-26,-128,-375,-62,-687
1,-1142,-1206,-4053,-108,-22,-118,-375,-62,-687
1,-1162,-1199,-4009,-112,-26,-105,-379,-59,-695
1,-1179,-1238,-4040,-114,-18,-86,-379,-59,-695
1,-1158,-1205,-4011,-116,-11,-65,-379,-59,-695
1,-1193,-1215,-4030,-116,-2,-47,-379,-59,-695
1,-1176,-1205,-4045,-118,8,-26,-379,-59,-695
1,-1167,-1203,-3998,-118,16,-12,-379,-59,-695
1,-1143,-1186,-3983,-110,14,-7,-379,-59,-695
1,-1126,-1184,-4020,-101,14,-6,-379,-59,-695
1,-1137,-1195,-3976,-82,7,-3,-379,-59,-695
1,-1143,-1168,-4039,-53,-3,-9,-379,-59,-695
1,-1122,-1181,-4056,-41,1,-17,-379,-59,-695
1,-1130,-1219,-4039,-35,-10,-24,-379,-59,-695
1,-1152,-1187,-4024,-33,6,-32,-379,-59,-695
1,-1152,-1203,-4060,-34,11,-18,-379,-59,-695
1,-1159,-1195,-4059,-28,31,-10,-379,-59,-695
1,-1149,-1221,-4031,-37,34,28,-379,-59,-695
1,-1141,-1186,-4044,-37,49,63,-374,-69,-688
1,-1133,-1175,-4044,-43,55,99,-374,-69,-688
1,-1171,-1194,-4021,-43,55,125,-374,-69,-688
1,-1114,-1175,-4029,-46,54,139,-374,-69,-688
1,-1127,-1214,-4030,-43,51,131,-374,-69,-688
1,-1118,-1203,-4029,-28,39,122,-374,-69,-688
1,-1059,-1243,-4038,-24,33,83,-374,-69,-688
1,-1086,-1211,-4016,-20,16,57,-374,-69,-688
1,-1092,-1209,-4080,-13,9,21,-374,-69,-688
1,-1111,-1247,-4055,-14,-1,-6,-374,-69,-688
1,-1121,-1230,-4064,-10,-5,-31,-374,-69,-688
1,-1106,-1236,-4075,-23,3,-32,-374,-69,-688
1,-1108,-1236,-4032,-29,-6,-22,-374,-69,-688
1,-1166,-1251,-4047,-47,14,-8,-374,-69,-688
1,-1133,-1239,-4045,-54,12,14,-374,-69,-688
1,-1141,-1232,-4028,-67,23,17,-374,-69,-688
1,-1137,-1226,-4017,-74,20,36,-375,-62,-687
1,-1122,-1213,-3988,-84,25,49,-375,-62,-687
1,-1087,-1217,-4029,-74,12,45,-375,-62,-687
1,-1106,-1256,-3993,-82,-2,12,-375,-62,-687
1,-1097,-1232,-4023,-79,-16,-18,-375,-62,-687
1,-1120,-1229,-4004,-62,-33,-41,-375,-62,-687
1,-1116,-1255,-4041,-37,-37,-67,-375,-62,-687
1,-1138,-1280,-4017,-35,-35,-97,-375,-62,-687
1,-1132,-1270,-4034,-55,-24,-113,-375,-62,-687
1,-1164,-1244,-4047,-66,-9,-101,-375,-62,-687
1,-1129,-1223,-4017,-71,2,-62,-375,-62,-687
1,-1177,-1218,-4031,-76,13,-17,-375,-62,-687
1,-1145,-1259,-3909,-71,6,43,-375,-62,-687
1,-1166,-1259,-3965,-59,-6,74,-375,-62,-687
1,-1137,-1251,-4002,-53,-12,72,-375,-62,-687
1,-1125,-1261,-4034,-45,0,26,-375,-62,-687
1,-1137,-1262,-4046,-55,9,-20,-379,-59,-689
1,-1140,-1273,-3989,-49,-2,-39,-379,-59,-689
1,-1152,-1260,-4001,-50,-17,-42,-379,-59,-689
1,-1151,-1262,-4028,-30,-22,-43,-379,-59,-689
1,-1176,-1279,-4006,-27,-33,-49,-379,-59,-689
1,-1178,-1273,-4024,-20,-31,-58,-379,-59,-689
1,-1213,-1284,-4037,-28,-16,-52,-379,-59,-689
1,-1188,-1252,-4021,-56,13,-38,-379,-59,-689
1,-1196,-1276,-4013,-82,32,-13,-379,-59,-689
1,-1172,-1229,-4001,-106,53,21,-379,-59,-689
1,-1199,-1234,-3968,-119,50,58,-379,-59,-689
1,-1162,-1214,-3954,-113,49,88,-379,-59,-689
1,-1106,-1228,-3960,-99,29,86,-379,-59,-689
1,-1109,-1256,-3996,-81,9,74,-379,-59,-689
1,-1118,-1241,-3955,-78,-4,41,-379,-59,-689
1,-1106,-1271,-3995,-61,-24,-17,-379,-59,-689
1,-1094,-1268,-3971,-47,-28,-76,-375,-66,-688
1,-1108,-1252,-4003,-55,-25,-125,-375,-66,-688
1,-1128,-1235,-4028,-54,-19,-128,-375,-66,-688
1,-1155,-1231,-4051,-55,-23,-118,-375,-66,-688
1,-1183,-1210,-4070,-62,-12,-77,-375,-66,-688
1,-1174,-1222,-4058,-70,4,-37,-375,-66,-688
1,-1190,-1235,-4059,-88,26,3,-375,-66,-688
1,-1169,-1193,-4023,-111,40,38,-375,-66,-688
1,-1136,-1228,-4088,-122,62,64,-375,-66,-688
1,-1122,-1203,-4028,-132,60,78,-375,-66,-688
1,-1104,-1171,-4017,-123,53,82,-375,-66,-688
1,-1094,-1194,-4031,-116,23,63,-375,-66,-688
1,-1075,-1204,-4011,-98,8,25,-375,-66,-688
1,-1068,-1211,-4016,-80,-13,-30,-375,-66,-688
1,-1081,-1228,-4040,-78,-26,-84,-375,-66,-688
1,-1093,-1191,-4047,-73,-37,-132,-375,-66,-688
1,-1089,-1192,-4047,-78,-35,-155,-374,-61,-688
1,-1127,-1182,-4064,-76,-37,-164,-374,-61,-688
1,-1132,-1194,-4048,-90,-15,-139,-374,-61,-688
1,-1148,-1185,-4070,-103,-19,-104,-374,-61,-688
1,-1150,-1187,-4060,-115,-2,-60,-374,-61,-688
1,-1152,-1182,-4067,-117,9,-10,-374,-61,-688
1,-1156,-1163,-4060,-119,15,23,-374,-61,-688
1,-1139,-1168,-4056,-113,11,36,-374,-61,-688
1,-1139,-1185,-4024,-115,9,38,-374,-61,-688
1,-1099,-1167,-4006,-103,8,7,-374,-61,-688
1,-1108,-1173,-4005,-92,3,-13,-374,-61,-688
1,-1092,-1151,-4030,-83,-3,-33,-374,-61,-688
1,-1121,-1150,-4029,-67,-21,-57,-374,-61,-688
1,-1130,-1180,-4025,-50,-21,-70,-374,-61,-688
1,-1113,-1184,-4020,-45,-29,-69,-374,-61,-688
1,-1145,-1197,-4046,-32,-23,-65,-374,-61,-688
1,-1172,-1162,-4065,-30,-8,-43,-374,-59,-693
1,-1168,-1183,-4061,-29,-5,-17,-379,-59,-693
1,-1163,-1177,-4106,-34,8,14,-379,-59,-693
1,-1144,-1202,-4038,-29,18,46,-379,-59,-693
1,-1147,-1191,-3997,-17,25,73,-379,-59,-693
1,-1130,-1193,-4033,-22,29,94,-379,-59,-693
1,-1116,-1184,-4031,-18,31,101,-379,-59,-693
1,-1133,-1224,-4038,-11,36,99,-379,-59,-693
1,-1119,-1232,-4035,-21,32,85,-379,-59,-693
1,-1113,-1205,-4029,-19,36,77,-379,-59,-693
1,-1104,-1208,-4018,-14,25,63,-379,-59,-693
1,-1134,-1217,-4014,-16,36,50,-379,-59,-693
1,-1104,-1217,-4036,-18,26,50,-379,-59,-693
1,-1097,-1198,-4028,-18,17,46,-379,-59,-693
1,-1109,-1207,-4051,-24,11,44,-379,-59,-693
1,-1109,-1201,-4010,-17,3,35,-379,-59,-693
1,-1133,-1191,-4032,-27,1,19,-379,-59,-693
1,-1141,-1262,-4045,-27,1,13,-376,-66,-689
1,-1142,-1243,-4034,-28,7,-1,-376,-66,-689
1,-1162,-1256,-4007,-41,10,-15,-376,-66,-689
1,-1158,-1258,-4057,-54,13,-11,-376,-66,-689
1,-1130,-1232,-4043,-61,15,-7,-376,-66,-689
1,-1116,-1226,-4037,-75,22,-10,-376,-66,-689
1,-1149,-1212,-4009,-82,13,-3,-376,-66,-689
1,-1159,-1235,-3995,-90,14,-2,-376,-66,-689
1,-1143,-1249,-4024,-97,14,2,-376,-66,-689
1,-1143,-1232,-3990,-97,8,-10,-376,-66,-689
1,-1146,-1257,-3998,-92,-2,-25,-376,-66,-689
1,-1145,-1246,-3972,-96,-15,-44,-376,-66,-689
1,-1123,-1236,-4023,-88,-19,-64,-376,-66,-689
1,-1138,-1237,-3969,-87,-23,-83,-376,-66,-689
1,-1140,-1231,-4032,-81,-33,-96,-376,-66,-689
1,-1173,-1232,-4042,-75,-37,-103,-376,-66,-689
1,-1183,-1253,-4003,-81,-38,-108,-376,-61,-688
1,-1176,-1239,-4025,-85,-25,-101,-376,-61,-688
1,-1191,-1239,-4046,-89,-18,-83,-376,-61,-688
1,-1196,-1229,-4081,-85,-11,-61,-376,-61,-688
1,-1183,-1213,-4006,-97,-3,-36,-376,-61,-688
1,-1142,-1217,-4034,-91,4,-22,-376,-61,-688
1,-1169,-1211,-4019,-90,4,3,-376,-61,-688
1,-1160,-1213,-4010,-85,1,10,-376,-61,-688
1,-1160,-1224,-4003,-74,-2,11,-376,-61,-688
1,-1160,-1209,-4011,-69,9,16,-376,-61,-688
1,-1164,-1260,-4020,-54,1,5,-376,-61,-688
1,-1160,-1253,-3992,-29,10,1,-376,-61,-688
1,-1139,-1221,-3992,-31,6,8,-376,-61,-688
1,-1157,-1231,-4030,-24,12,17,-376,-61,-688
1,-1157,-1211,-4018,-18,9,25,-376,-61,-688
1,-1168,-1236,-4013,-6,16,41,-376,-61,-688
1,-1147,-1245,-4011,-1,27,67,-380,-58,-691
1,-1162,-1230,-4010,10,30,88,-380,-58,-691
1,-1152,-1217,-4037,6,39,104,-380,-58,-691
1,-1133,-1236,-4072,11,45,122,-380,-58,-691
1,-1104,-1251,-3980,11,54,136,-380,-58,-691
1,-1108,-1244,-4018,8,65,142,-380,-58,-691
1,-1121,-1267,-4013,4,63,142,-380,-58,-691
1,-1099,-1251,-4018,-2,62,136,-380,-58,-691
1,-1107,-1251,-4010,2,56,125,-380,-58,-691
1,-1103,-1262,-3995,-5,55,113,-380,-58,-691
1,-1105,-1272,-4032,-12,55,94,-380,-58,-691
1,-1111,-1250,-3981,-21,40,77,-380,-58,-691
1,-1126,-1257,-3995,-26,33,52,-380,-58,-691
1,-1106,-1254,-4014,-34,31,35,-380,-58,-691
1,-1099,-1263,-4066,-47,22,15,-380,-58,-691
1,-1115,-1240,-4029,-57,13,-2,-380,-58,-691
1,-1101,-1255,-4021,-71,8,-15,-377,-69,-689
1,-1102,-1276,-4043,-89,2,-33,-377,-69,-689
1,-1103,-1243,-4028,-96,3,-49,-377,-69,-689
1,-1117,-1266,-4062,-109,-8,-67,-377,-69,-689
1,-1114,-1238,-4018,-123,-8,-68,-377,-69,-689
1,-1117,-1235,-4036,-132,-3,-86,-377,-69,-689
1,-1116,-1251,-4028,-143,-11,-81,-377,-69,-689
1,-1131,-1252,-4022,-150,-19,-95,-377,-69,-689
1,-1105,-1220,-4011,-159,-23,-107,-377,-69,-689
1,-1123,-1201,-4081,-150,-29,-114,-377,-69,-689
1,-1117,-1189,-4019,-147,-35,-121,-377,-69,-689
1,-1094,-1214,-4028,-142,-38,-123,-377,-69,-689
1,-1111,-1232,-4008,-140,-39,-138,-377,-69,-689
1,-1128,-1181,-4057,-128,-48,-140,-377,-69,-689
1,-1133,-1193,-4018,-120,-41,-142,-377,-69,-689
1,-1126,-1204,-4040,-107,-44,-136,-377,-69,-689
1,-1162,-1185,-4011,-113,-43,-122,-375,-62,-685
1,-1147,-1182,-4063,-98,-33,-101,-375,-62,-685
1,-1137,-1188,-4021,-92,-27,-75,-375,-62,-685
1,-1181,-1171,-4018,-81,-25,-53,-375,-62,-685
1,-1145,-1144,-4064,-75,-18,-30,-375,-62,-685
1,-1160,-1173,-4028,-66,-8,-10,-375,-62,-685
1,-1162,-1182,-4024,-58,5,7,-375,-62,-685
1,-1155,-1181,-4026,-50,0,22,-375,-62,-685
1,-1110,-1169,-4036,-41,10,22,-375,-62,-685
1,-1133,-1185,-4045,-31,4,31,-375,-62,-685
1,-1118,-1186,-4018,-24,6,33,-375,-62,-685
1,-1130,-1196,-4029,-8,6,38,-375,-62,-685
1,-1146,-1195,-4041,-9,3,32,-375,-62,-685
1,-1146,-1214,-4010,-13,-3,26,-375,-62,-685
1,-1140,-1210,-4014,-13,4,28,-375,-62,-685
1,-1134,-1195,-4057,-15,5,21,-375,-62,-685
1,-1135,-1231,-4033,-24,10,13,-375,-58,-692
1,-1140,-1186,-4061,-29,2,13,-380,-58,-692
1,-1139,-1234,-4028,-31,4,19,-380,-58,-692
1,-1133,-1246,-4025,-40,6,21,-380,-58,-692
1,-1152,-1229,-4033,-47,6,21,-380,-58,-692
1,-1148,-1240,-4028,-56,0,12,-380,-58,-692
1,-1152,-1211,-3998,-58,-5,6,-380,-58,-692
1,-1135,-1219,-4038,-67,1,-10,-380,-58,-692
1,-1122,-1237,-4008,-75,8,-21,-380,-58,-692
1,-1150,-1244,-4020,-79,-3,-26,-380,-58,-692
1,-1158,-1227,-3973,-86,-5,-36,-380,-58,-692
1,-1167,-1222,-4044,-85,-9,-50,-380,-58,-692
1,-1162,-1256,-3980,-85,-11,-50,-380,-58,-692
1,-1164,-1197,-4049,-83,-6,-65,-380,-58,-692
1,-1135,-1229,-4029,-92,-12,-65,-380,-58,-692
1,-1158,-1212,-4067,-93,-13,-70,-380,-58,-692
1,-1184,-1252,-4005,-88,-8,-68,-380,-58,-692
1,-1173,-1201,-4017,-87,-8,-65,-377,-68,-682
1,-1174,-1229,-4009,-87,-2,-53,-377,-68,-682
1,-1169,-1247,-3991,-83,7,-43,-377,-68,-682
1,-1164,-1231,-4013,-79,5,-28,-377,-68,-682
1,-1205,-1203,-4029,-85,6,-14,-377,-68,-682
1,-1160,-1193,-3977,-75,18,-5,-377,-68,-682
1,-1190,-1212,-4016,-68,18,7,-377,-68,-682
1,-1178,-1203,-3985,-64,30,27,-377,-68,-682
1,-1157,-1216,-3998,-54,31,40,-377,-68,-682
1,-1145,-1244,-4002,-41,31,44,-377,-68,-682
1,-1143,-1241,-4046,-43,32,50,-377,-68,-682
1,-1148,-1229,-3974,-33,33,61,-377,-68,-682
1,-1169,-1232,-4029,-14,34,62,-377,-68,-682
1,-1150,-1221,-4048,-17,32,64,-377,-68,-682
1,-1149,-1235,-4057,-6,36,70,-377,-68,-682
1,-1144,-1185,-3998,-3,42,76,-377,-68,-682
1,-1126,-1212,-4038,-5,52,87,-377,-64,-689
1,-1140,-1226,-4047,-1,48,94,-377,-64,-689
1,-1147,-1240,-4008,-2,53,104,-377,-64,-689
1,-1112,-1222,-3989,-5,54,116,-377,-64,-689
1,-1127,-1225,-4004,-5,49,122,-377,-64,-689
1,-1097,-1244,-4005,-5,47,118,-377,-64,-689
1,-1104,-1249,-4003,-8,53,123,-377,-64,-689
1,-1078,-1256,-3975,-12,48,106,-377,-64,-689
1,-1087,-1263,-4009,-17,40,96,-377,-64,-689
1,-1094,-1276,-4013,-19,42,82,-377,-64,-689
1,-1091,-1257,-4037,-23,29,67,-377,-64,-689
1,-1089,-1261,-3993,-29,24,48,-377,-64,-689
1,-1066,-1258,-4065,-36,28,32,-377,-64,-689
1,-1083,-1246,-4054,-45,17,22,-377,-64,-689
1,-1104,-1246,-4008,-51,20,6,-377,-64,-689
1,-1104,-1235,-4039,-55,5,1,-377,-64,-689
1,-1107,-1229,-4058,-71,1,-9,-379,-58,-692
1,-1106,-1246,-4036,-72,1,-26,-379,-58,-692
1,-1098,-1254,-4077,-92,-1,-26,-379,-58,-692
1,-1129,-1245,-4034,-89,-4,-38,-379,-58,-692
1,-1103,-1259,-4042,-98,-7,-43,-379,-58,-692
1,-1097,-1249,-4003,-107,-12,-57,-379,-58,-692
1,-1110,-1229,-4035,-115,-16,-62,-379,-58,-692
1,-1113,-1245,-4063,-108,-21,-71,-379,-58,-692
1,-1125,-1242,-4064,-112,-20,-81,-379,-58,-692
1,-1097,-1234,-4010,-118,-24,-92,-379,-58,-692
1,-1113,-1232,-4056,-113,-31,-96,-379,-58,-692
1,-1110,-1231,-4039,-113,-23,-96,-379,-58,-692
1,-1114,-1228,-4028,-114,-30,-101,-379,-58,-692
1,-1125,-1229,-4029,-106,-27,-101,-379,-58,-692
1,-1125,-1221,-4003,-107,-30,-100,-379,-58,-692
1,-1135,-1230,-4035,-109,-30,-94,-379,-58,-692
1,-1138,-1186,-4010,-102,-31,-88,-377,-66,-687
1,-1168,-1224,-4034,-99,-19,-77,-377,-66,-687
1,-1165,-1186,-4033,-99,-24,-72,-377,-66,-687
1,-1138,-1211,-4052,-87,-18,-60,-377,-66,-687
1,-1168,-1211,-4056,-86,-21,-52,-377,-66,-687
1,-1128,-1225,-3993,-82,-19,-48,-377,-66,-687
1,-1157,-1221,-4023,-78,-15,-43,-377,-66,-687
1,-1157,-1203,-4028,-76,-10,-39,-377,-66,-687
1,-1148,-1191,-4021,-75,-12,-36,-377,-66,-687
1,-1147,-1205,-4016,-71,-11,-40,-377,-66,-687
1,-1153,-1208,-4016,-63,-11,-35,-377,-66,-687
1,-1162,-1202,-4014,-61,-9,-32,-377,-66,-687
1,-1144,-1190,-4019,-59,-13,-33,-377,-66,-687
1,-1147,-1207,-4034,-57,-3,-26,-377,-66,-687
1,-1161,-1212,-4051,-57,-14,-22,-377,-66,-687
1,-1147,-1195,-4024,-57,-9,-26,-377,-66,-687
1,-1167,-1210,-4091,-57,-6,-16,-377,-62,-685
1,-1158,-1230,-4015,-64,-1,-13,-377,-62,-685
1,-1155,-1228,-4027,-62,-3,-15,-377,-62,-685
1,-1157,-1205,-4039,-65,0,-7,-377,-62,-685
1,-1184,-1209,-4023,-68,-7,-8,-377,-62,-685
1,-1162,-1223,-4002,-66,0,-13,-377,-62,-685
1,-1158,-1210,-4014,-66,-2,-12,-377,-62,-685
1,-1158,-1211,-3999,-63,2,-13,-377,-62,-685
1,-1129,-1240,-4008,-62,5,-12,-377,-62,-685
1,-1140,-1210,-4014,-63,-1,-18,-377,-62,-685
1,-1150,-1243,-4010,-62,4,-13,-377,-62,-685
1,-1163,-1187,-4045,-64,2,-14,-377,-62,-685
1,-1152,-1246,-3998,-52,6,-10,-377,-62,-685
1,-1193,-1221,-4036,-55,10,-2,-377,-62,-685
1,-1147,-1226,-3994,-54,13,-3,-377,-62,-685
1,-1166,-1226,-3966,-53,20,10,-377,-62,-685
1,-1175,-1217,-4026,-53,24,20,-377,-62,-685
1,-1141,-1207,-3986,-52,28,28,-380,-59,-692
1,-1157,-1233,-4010,-51,30,37,-380,-59,-692
1,-1156,-1223,-3973,-47,28,43,-380,-59,-692
1,-1141,-1208,-4019,-37,30,44,-380,-59,-692
1,-1186,-1221,-4017,-37,28,45,-380,-59,-692
1,-1140,-1212,-4016,-35,26,42,-380,-59,-692
1,-1123,-1228,-4011,-34,25,42,-380,-59,-692
1,-1152,-1233,-4037,-36,31,46,-380,-59,-692
1,-1150,-1205,-3984,-31,24,40,-380,-59,-692
1,-1136,-1230,-4016,-32,29,40,-380,-59,-692
1,-1150,-1236,-4036,-33,34,45,-380,-59,-692
1,-1139,-1229,-4069,-34,38,47,-380,-59,-692
1,-1136,-1241,-4026,-36,41,59,-380,-59,-692
1,-1138,-1227,-4033,-42,39,61,-380,-59,-692
1,-1123,-1215,-4004,-46,35,62,-380,-59,-692
1,-1111,-1250,-3988,-47,30,59,-380,-59,-692
1,-1103,-1244,-4011,-43,30,54,-375,-70,-688
1,-1089,-1252,-4048,-44,21,48,-375,-70,-688
1,-1118,-1219,-4013,-41,29,34,-375,-70,-688
1,-1104,-1244,-4033,-54,21,22,-375,-70,-688
1,-1124,-1258,-4005,-45,16,15,-375,-70,-688
1,-1116,-1224,-4016,-54,10,7,-375,-70,-688
1,-1118,-1258,-4069,-58,4,-4,-375,-70,-688
1,-1114,-1224,-4054,-57,9,-7,-375,-70,-688
1,-1123,-1229,-4031,-62,9,-8,-375,-70,-688
1,-1131,-1241,-4023,-72,-1,-9,-375,-70,-688
1,-1103,-1218,-4033,-71,5,-8,-375,-70,-688
1,-1130,-1228,-4027,-69,3,-13,-375,-70,-688
1,-1109,-1223,-4059,-75,0,-4,-375,-70,-688
1,-1114,-1250,-4038,-77,-1,-22,-375,-70,-688
1,-1110,-1248,-4056,-78,-4,-24,-375,-70,-688
1,-1112,-1217,-4057,-80,-9,-26,-375,-70,-688
1,-1089,-1229,-3997,-78,-3,-42,-377,-62,-688
1,-1130,-1242,-4059,-79,-8,-45,-377,-62,-688
1,-1100,-1211,-4018,-85,-12,-53,-377,-62,-688
1,-1137,-1211,-4007,-82,-9,-56,-377,-62,-688
1,-1128,-1231,-4060,-81,-20,-60,-377,-62,-688
1,-1135,-1236,-3972,-90,-19,-56,-377,-62,-688
1,-1133,-1224,-4033,-90,-15,-57,-377,-62,-688
1,-1111,-1228,-4051,-89,-18,-57,-377,-62,-688
1,-1146,-1219,-4015,-92,-20,-55,-377,-62,-688
1,-1164,-1204,-4043,-85,-19,-49,-377,-62,-688
1,-1124,-1216,-4013,-84,-21,-58,-377,-62,-688
1,-1149,-1207,-4020,-88,-19,-51,-377,-62,-688
1,-1152,-1209,-4052,-92,-18,-56,-377,-62,-688
1,-1137,-1225,-4027,-87,-15,-59,-377,-62,-688
1,-1148,-1212,-4046,-89,-14,-52,-377,-62,-688
1,-1182,-1190,-4056,-87,-6,-56,-377,-62,-688
