,ax,ay,az,gx,gy,gz,cx,cy,cz
1285,1169,1682,-2201,-1074,-5498,-3674,56,347,-586
1286,1192,2032,-2461,-1169,-5280,-3752,56,347,-586
1287,1217,2476,-2559,-1198,-5166,-4016,56,347,-586
1288,1277,2876,-2753,-1138,-5056,-4346,56,347,-586
1289,1411,3277,-2898,-907,-4958,-4769,56,347,-586
1290,1555,3439,-3033,-471,-4934,-5279,56,347,-586
1291,1450,3230,-3279,125,-4844,-5645,56,347,-586
1292,1379,2707,-3391,451,-4765,-5930,-101,377,-567
1293,1052,1935,-3468,578,-4574,-6033,-101,377,-567
1294,675,1236,-3300,421,-4212,-6019,-101,377,-567
1295,698,1143,-2943,286,-3800,-5957,-101,377,-567
1296,408,1004,-2871,732,-3303,-5780,-101,377,-567
1297,309,459,-2853,1162,-2817,-5552,-101,377,-567
1298,38,-94,-3053,1513,-2263,-5148,-101,377,-567
1299,-135,-711,-2979,1621,-1832,-4651,-101,377,-567
1300,-288,-1226,-3206,1729,-1339,-3953,-101,377,-567
1301,-457,-1371,-3286,1750,-733,-3170,-101,377,-567
1302,-331,-1252,-3420,1550,-240,-2471,-101,377,-567
1303,-203,-461,-3493,1418,157,-1932,-101,377,-567
1304,93,509,-3430,1407,395,-1721,-101,377,-567
1305,138,1279,-3687,1755,655,-1748,-101,377,-567
1306,249,1473,-3963,2107,1050,-1823,-101,377,-567
1307,406,1422,-4123,2162,1253,-1961,-193,356,-577
1308,388,1229,-4155,2065,1501,-2016,-193,356,-577
1309,373,1214,-3986,1943,1788,-2041,-193,356,-577
1310,423,1458,-3506,1854,2046,-2130,-193,356,-577
1311,261,1739,-3080,1973,2492,-2294,-193,356,-577
1312,129,1574,-2925,2248,3167,-2336,-193,356,-577
1313,232,1427,-2704,2310,3795,-2357,-193,356,-577
1314,232,1352,-2532,2234,4423,-2393,-193,356,-577
1315,214,1293,-2460,2307,5191,-2372,-193,356,-577
1316,242,1042,-2420,2565,5984,-2282,-193,356,-577
1317,183,568,-2472,2811,6707,-2147,-193,356,-577
1318,415,215,-2440,2953,7275,-1927,-193,356,-577
1319,520,-53,-2495,3140,7770,-1665,-193,356,-577
1320,651,-196,-2579,3283,8206,-1428,-193,356,-577
1321,821,-256,-2614,3452,8704,-1196,-193,356,-577
1322,1059,-267,-2697,3596,9145,-978,-193,356,-577
1323,1434,-135,-3055,3808,9411,-874,-107,282,-628
1324,1759,-200,-3765,3907,9503,-798,-107,282,-628
1325,2149,-268,-4729,3864,9415,-707,-107,282,-628
1326,2461,-251,-5365,3655,8989,-688,-107,282,-628
1327,2589,-336,-5879,3465,8380,-620,-107,282,-628
1328,2686,-476,-6230,3152,7764,-536,-107,282,-628
1329,2705,-603,-6412,2795,6941,-413,-107,282,-628
1330,2534,-641,-6495,2398,6110,-273,-107,282,-628
1331,2363,-700,-6501,1866,5437,-152,-107,282,-628
1332,2291,-570,-6207,1331,4895,-41,-107,282,-628
1333,2113,-594,-5877,1046,4272,120,-107,282,-628
1334,2007,-632,-5550,778,3799,272,-107,282,-628
1335,2106,-633,-5109,601,3014,506,-107,282,-628
1336,1767,-817,-4737,307,2594,730,-107,282,-628
1337,1907,-740,-4347,125,2330,974,-107,282,-628
1338,1572,-743,-4234,-93,2315,1147,9,229,-643
1339,1532,-788,-4106,-307,2526,1358,9,229,-643
1340,1790,-839,-3983,-692,2472,1546,9,229,-643
1341,1744,-915,-3881,-1188,2596,1791,9,229,-643
1342,1858,-1236,-3786,-1581,2550,2072,9,229,-643
1343,1884,-1057,-3837,-1655,2428,2377,9,229,-643
1344,1959,-1311,-3881,-1755,2354,2685,9,229,-643
1345,2231,-1327,-3768,-2259,2173,2967,9,229,-643
1346,2068,-1338,-3628,-2614,2219,3413,9,229,-643
1347,2279,-1082,-3596,-3216,2387,3718,9,229,-643
1348,2002,224,-3400,-3115,2892,4058,9,229,-643
1349,2592,293,-3535,-3052,2917,4007,9,229,-643
1350,2494,433,-3603,-3505,3125,4051,9,229,-643
1351,2824,999,-3677,-3718,3007,3827,9,229,-643
1352,2883,1443,-3677,-2903,2660,3709,9,229,-643
1353,3094,1385,-3910,-2184,2216,3684,9,229,-643
1354,2378,1195,-4080,-1798,2633,3418,82,262,-625
1355,2363,955,-4137,-1538,3048,3252,82,262,-625
1356,2458,746,-4085,-1423,3158,3211,82,262,-625
1357,2491,572,-4155,-1366,3123,3249,82,262,-625
1358,2569,460,-4113,-1392,3141,3240,82,262,-625
1359,2731,463,-4152,-1360,2999,3224,82,262,-625
1360,2852,489,-4074,-1349,2726,3325,82,262,-625
1361,2736,580,-4247,-1302,2581,3263,82,262,-625
1362,2719,681,-4382,-1494,2494,3278,82,262,-625
1363,2742,812,-4324,-1747,2472,3226,82,262,-625
1364,2800,862,-4260,-2072,2263,3218,82,262,-625
1365,2854,929,-4220,-2447,1892,3244,82,262,-625
1366,2888,1118,-4340,-2685,1436,3285,82,262,-625
1367,2903,1256,-4543,-2643,971,3186,82,262,-625
1368,2826,1266,-4663,-2598,595,2927,82,262,-625
1369,2796,1175,-4644,-2436,208,2757,82,262,-625
1370,2660,755,-4651,-2376,-284,2667,163,263,-594
1371,2792,517,-4543,-2490,-804,2712,163,263,-594
1372,2758,316,-4548,-2908,-1267,2886,163,263,-594
1373,2780,349,-4613,-3690,-1732,3071,163,263,-594
1374,2764,742,-4728,-4368,-2143,3153,163,263,-594
1375,2828,1063,-4818,-4813,-2586,3080,163,263,-594
1376,2952,1457,-4898,-5005,-3088,2860,163,263,-594
1377,2927,1600,-5029,-4884,-3675,2648,163,263,-594
1378,2979,1644,-5167,-4705,-4391,2365,163,263,-594
1379,2862,1501,-5243,-4667,-4947,2120,163,263,-594
1380,2813,1284,-5400,-4766,-5466,1942,163,263,-594
1381,2685,1281,-5329,-4810,-5929,1788,163,263,-594
1382,2664,1341,-5145,-4970,-6168,1600,163,263,-594
1383,2641,1445,-4855,-4978,-6339,1379,163,263,-594
1384,2678,1598,-4428,-4841,-6241,1134,163,263,-594
1385,2333,1729,-3883,-4733,-5782,751,120,321,-574
1386,2453,1620,-3483,-4529,-5219,516,120,321,-574
1387,2331,1523,-3435,-4358,-4876,423,120,321,-574
1388,2250,1772,-3068,-4222,-3699,265,120,321,-574
1389,2484,2102,-2986,-4039,-3330,9,120,321,-574
1390,2901,2152,-2626,-4283,-3497,-84,120,321,-574
1391,2939,2833,-2208,-4388,-4027,-287,120,321,-574
1392,3026,3597,-1683,-4717,-4561,-507,120,321,-574
1393,2994,4669,-1416,-4674,-5079,-1178,120,321,-574
1394,2657,5671,-1214,-3384,-5228,-2199,120,321,-574
1395,2605,5880,-1177,-1386,-5394,-3345,120,321,-574
1396,1916,4492,-1748,-390,-4585,-4123,120,321,-574
1397,2035,3881,-1899,939,-4152,-4605,120,321,-574
1398,1987,2744,-2631,2059,-3916,-4887,120,321,-574
1399,1817,1966,-3181,2272,-3809,-5106,120,321,-574
1400,1985,2146,-3272,2383,-3664,-5178,120,321,-574
1401,2005,2028,-3328,2460,-3709,-5261,15,380,-568
1402,1984,1749,-3007,2778,-3986,-5426,15,380,-568
1403,1920,785,-2761,2790,-4303,-5323,15,380,-568
1404,1590,145,-2447,2389,-4318,-5070,15,380,-568
1405,1165,-318,-2253,2013,-4192,-4669,15,380,-568
1406,998,-811,-2043,1168,-4057,-4187,15,380,-568
1407,773,-595,-1976,228,-3638,-3712,15,380,-568
1408,779,102,-2052,-279,-3250,-3350,15,380,-568
1409,820,1090,-2028,-456,-2938,-3163,15,380,-568
1410,975,1989,-2079,-211,-2619,-3335,15,380,-568
1411,1089,2455,-2205,404,-2473,-3545,15,380,-568
1412,1030,2474,-2664,1200,-2130,-3782,15,380,-568
1413,867,1978,-3003,1826,-1584,-3922,15,380,-568
1414,817,1604,-3063,1989,-1120,-3963,15,380,-568
1415,844,1493,-2912,1956,-792,-3891,15,380,-568
1416,812,1592,-2781,1879,-483,-3882,-90,359,-586
1417,834,1949,-2709,1860,-253,-3914,-90,359,-586
1418,849,2307,-2733,2234,-6,-4035,-90,359,-586
1419,1043,2385,-2838,2592,136,-4203,-90,359,-586
1420,1171,2034,-2997,2637,298,-4406,-90,359,-586
1421,1004,1776,-3326,3005,569,-4500,-90,359,-586
1422,868,1129,-3541,3185,935,-4426,-90,359,-586
1423,899,617,-3530,3022,1190,-4241,-90,359,-586
1424,893,438,-3385,2820,1465,-4012,-90,359,-586
1425,869,535,-3342,2607,1765,-3839,-90,359,-586
1426,939,864,-3253,2608,2040,-3709,-90,359,-586
1427,1026,1161,-3099,2810,2243,-3758,-90,359,-586
1428,998,1140,-3162,3208,2590,-3784,-90,359,-586
1429,919,722,-3373,3643,3001,-3737,-90,359,-586
1430,987,287,-3365,3906,3276,-3657,-90,359,-586
1431,935,-399,-3542,4081,3573,-3414,-90,359,-586
1432,801,-1005,-3910,4216,3981,-2991,-105,290,-615
1433,791,-1686,-4236,4061,4232,-2475,-105,290,-615
1434,888,-1838,-4432,3631,4331,-1919,-105,290,-615
1435,933,-1616,-4475,3145,4409,-1447,-105,290,-615
1436,1127,-1097,-4368,2774,4479,-1072,-105,290,-615
1437,1285,-515,-4059,2538,4559,-890,-105,290,-615
1438,1347,-122,-3838,2607,4706,-803,-105,290,-615
1439,1323,-30,-3667,2827,5020,-733,-105,290,-615
1440,1369,4,-3306,2986,5380,-661,-105,290,-615
1441,1313,-79,-3196,3212,5871,-573,-105,290,-615
1442,1380,-395,-3022,3373,6366,-428,-105,290,-615
1443,1101,-607,-3104,3680,7312,-214,-105,290,-615
1444,1178,-915,-2999,3996,8197,75,-105,290,-615
1445,1420,-950,-2908,4156,8834,353,-105,290,-615
1446,1781,-928,-3015,4249,9119,655,-105,290,-615
1447,1963,-946,-3198,4250,9194,872,-105,290,-615
1448,2208,-1120,-3593,4210,9078,1084,-105,290,-615
1449,2361,-1209,-3915,4012,8969,1333,-105,290,-615
1450,2606,-1294,-4278,3628,8668,1494,-105,290,-615
1451,3117,-1263,-4237,3080,7814,1620,-105,290,-615
1452,3202,-1211,-4680,2992,6437,1869,-105,290,-615
1453,3073,-1620,-4729,2431,5729,1957,-105,290,-615
1454,3389,-1941,-4876,2071,4636,2065,-105,290,-615
1455,3002,-2038,-4977,1831,4061,2227,-105,290,-615
1456,2815,-1998,-5057,1270,4149,2330,-105,290,-615
1457,2742,-1846,-5382,552,4550,2616,-105,290,-615
1458,2784,-1559,-5535,-91,5103,2595,-105,290,-615
1459,3193,-1682,-5467,-886,5068,2646,-105,290,-615
1460,3407,-1375,-5401,-1182,4513,2669,-105,290,-615
1461,3315,-1448,-5393,-1405,3924,2818,-105,290,-615
1462,2994,-1494,-5361,-1828,3688,3019,-105,290,-615
1463,2811,-1152,-5014,-2082,3388,2896,144,165,-642
1464,3055,-1119,-4872,-2288,3133,3433,144,165,-642
1465,3024,-486,-4892,-2621,3219,3326,144,165,-642
1466,3043,-116,-4671,-3132,3006,3350,144,165,-642
1467,3066,187,-4546,-3624,2805,3333,144,165,-642
1468,3200,574,-4334,-3838,2428,3245,144,165,-642
1469,3072,1045,-4118,-3738,2100,3094,144,165,-642
1470,3086,1265,-3962,-3492,1698,2871,144,165,-642
1471,2980,1463,-3825,-3154,1313,2621,144,165,-642
1472,2779,1293,-3565,-2881,825,2549,144,165,-642
1473,2588,1381,-3343,-2705,1257,2193,144,165,-642
1474,2806,1303,-3171,-2220,1198,1938,144,165,-642
1475,2613,856,-3020,-1865,1144,1728,144,165,-642
1476,2643,467,-2905,-1629,1116,1621,144,165,-642
1477,2701,204,-2861,-1419,990,1619,144,165,-642
1478,2714,-144,-2826,-1489,869,1646,192,189,-606
1479,2535,-375,-3147,-1933,958,1793,192,189,-606
1480,2586,-433,-3275,-2462,1005,1828,192,189,-606
1481,3084,107,-3635,-2665,797,1811,192,189,-606
1482,3118,170,-4082,-3105,556,1821,192,189,-606
1483,3260,427,-4414,-3534,87,1827,192,189,-606
1484,3256,449,-4866,-3796,-540,1834,192,189,-606
1485,3329,519,-5071,-3977,-1281,1846,192,189,-606
1486,3553,470,-5218,-4284,-2284,1976,192,189,-606
1487,3399,547,-5259,-4546,-3294,2114,192,189,-606
1488,3237,545,-5215,-4747,-3950,2165,192,189,-606
1489,3066,623,-5171,-4774,-4418,2112,192,189,-606
1490,3035,616,-5141,-4626,-4840,2042,192,189,-606
1491,2987,580,-5106,-4437,-5161,1853,192,189,-606
1492,2821,536,-4977,-4403,-5227,1714,192,189,-606
1493,2811,394,-4938,-4565,-5441,1679,192,189,-606
1494,2819,500,-5037,-4626,-5663,1608,165,255,-606
1495,2901,540,-4989,-4950,-5912,1710,165,255,-606
1496,2634,714,-4987,-5176,-5815,1573,165,255,-606
1497,2900,1100,-4724,-5196,-5525,1535,165,255,-606
1498,2643,1117,-4641,-5211,-5133,1350,165,255,-606
1499,2733,1269,-4147,-5186,-4446,1173,165,255,-606
1500,3027,1704,-3446,-5126,-4069,1120,165,255,-606
1501,3234,1995,-2633,-5125,-4177,1030,165,255,-606
1502,3353,2479,-1904,-5032,-4647,729,165,255,-606
1503,3321,3039,-1389,-4518,-5700,376,165,255,-606
1504,2927,3312,-1439,-3639,-6410,-75,165,255,-606
1505,2360,3371,-1500,-2751,-5999,-549,165,255,-606
1506,2028,3342,-1726,-2201,-5330,-1009,165,255,-606
1507,2217,3330,-1714,-1600,-4772,-1506,165,255,-606
1508,2160,3342,-1887,-944,-4501,-1923,165,255,-606
1509,2063,3135,-1968,-112,-4434,-2328,86,315,-597
1510,2100,2916,-2268,969,-4515,-2631,86,315,-597
1511,1912,2442,-2501,1817,-4649,-2834,86,315,-597
1512,1844,1358,-2817,1996,-4617,-2994,86,315,-597
1513,1857,739,-2995,2072,-4648,-2947,86,315,-597
1514,1715,312,-3194,2168,-4682,-2753,86,315,-597
1515,1546,-281,-3331,1819,-4767,-2554,86,315,-597
1516,1487,-350,-3146,1256,-4711,-2250,86,315,-597
1517,1428,-89,-2715,629,-4663,-2075,86,315,-597
1518,1257,184,-2435,163,-4492,-1997,86,315,-597
1519,1181,405,-2181,-138,-4264,-1979,86,315,-597
1520,980,793,-2124,-270,-3939,-1892,86,315,-597
1521,971,1162,-2067,-373,-3649,-1921,86,315,-597
1522,1048,1659,-2096,-326,-3359,-2046,86,315,-597
1523,979,1979,-2377,179,-2995,-2267,86,315,-597
1524,1035,1919,-2845,770,-2583,-2435,86,315,-597
1525,1140,1840,-3229,1181,-2292,-2539,-22,309,-610
1526,1229,2015,-3227,1301,-2238,-2692,-22,309,-610
1527,1352,2600,-2809,1314,-2336,-2938,-22,309,-610
1528,1208,3190,-2551,1692,-2287,-3324,-22,309,-610
1529,1128,3385,-2342,2353,-2026,-3765,-22,309,-610
1530,1035,3154,-2266,3053,-1603,-4171,-22,309,-610
1531,883,2425,-2515,3443,-1077,-4444,-22,309,-610
1532,1028,1467,-2541,3163,-640,-4553,-22,309,-610
1533,1076,1271,-2669,3040,-534,-4544,-22,309,-610
1534,1088,1140,-2980,3003,-423,-4546,-22,309,-610
1535,1134,1093,-3124,2862,-348,-4536,-22,309,-610
1536,1236,1327,-2956,2775,-370,-4660,-22,309,-610
1537,1178,1627,-2912,3109,-195,-4812,-22,309,-610
1538,1081,847,-2872,3425,110,-4924,-22,309,-610
1539,807,40,-3087,3752,617,-4793,-22,309,-610
1540,691,-778,-3228,3861,1145,-4477,-22,266,-610
1541,710,-1391,-3333,3649,1531,-4031,-93,266,-636
1542,608,-1829,-3540,3402,1971,-3518,-93,266,-636
1543,570,-1898,-3785,3305,2392,-2956,-93,266,-636
1544,677,-1993,-3868,3225,2788,-2428,-93,266,-636
1545,844,-1929,-3946,2981,3055,-1924,-93,266,-636
1546,899,-1761,-4059,2761,3264,-1456,-93,266,-636
1547,1037,-1347,-4007,2474,3507,-1083,-93,266,-636
1548,1164,-801,-3714,2330,3747,-909,-93,266,-636
1549,1226,-251,-3500,2419,4127,-825,-93,266,-636
1550,1233,11,-3388,2664,4596,-784,-93,266,-636
1551,1275,117,-3286,2871,5083,-769,-93,266,-636
1552,1422,324,-3100,3062,5498,-863,-93,266,-636
1553,1472,465,-3022,3276,5984,-968,-93,266,-636
1554,1432,423,-3115,3567,6696,-1049,-93,266,-636
1555,1616,373,-3096,3904,7216,-1107,-93,266,-636
1556,1856,153,-3151,3942,7527,-1032,-15,189,-668
1557,1755,-10,-3262,3913,7946,-1123,-15,189,-668
1558,1901,-143,-3316,4046,8264,-1086,-15,189,-668
1559,2130,-415,-3343,4245,8320,-1011,-15,189,-668
1560,2095,-793,-3410,4350,8439,-929,-15,189,-668
1561,2225,-1149,-3477,4441,8371,-755,-15,189,-668
1562,2365,-1528,-3560,4484,8248,-616,-15,189,-668
1563,2834,-1844,-3542,4464,7737,-282,-15,189,-668
1564,2711,-2232,-3773,4242,7266,-98,-15,189,-668
1565,2794,-2601,-4041,3968,6221,521,-15,189,-668
1566,2998,-2674,-4251,3528,5804,778,-15,189,-668
1567,3107,-2701,-4211,3222,5410,1057,-15,189,-668
1568,2935,-2693,-4560,3019,5125,1262,-15,189,-668
1569,2695,-2678,-4812,2951,5684,1508,-15,189,-668
1570,3227,-2937,-5055,2282,5694,1723,-15,189,-668
1571,3200,-2763,-5293,1598,5775,1810,-15,189,-668
1572,3535,-2982,-5311,767,5560,1929,132,100,-652
1573,3735,-3023,-5626,-54,4957,2323,132,100,-652
1574,3208,-2583,-6004,-601,5022,2437,132,100,-652
1575,3612,-2171,-6059,-542,4274,2571,132,100,-652
1576,3325,-2197,-6278,-1427,3841,2692,132,100,-652
1577,4090,-1944,-6054,-2632,2614,2681,132,100,-652
1578,3055,-1537,-6213,-3824,2779,2911,132,100,-652
1579,3395,-1088,-5760,-4518,2372,2973,132,100,-652
1580,3524,-230,-5391,-4252,1426,2865,132,100,-652
1581,3294,-351,-5134,-4318,925,2882,132,100,-652
1582,3255,-346,-4648,-4562,486,2802,132,100,-652
1583,3154,-167,-4145,-4419,153,2727,132,100,-652
1584,2846,-207,-3738,-4307,95,2700,132,100,-652
1585,2709,-145,-3440,-4267,334,2660,132,100,-652
1586,2825,0,-3081,-4217,482,2584,132,100,-652
1587,2784,196,-2854,-4053,657,2460,185,137,-638
1588,2831,178,-2757,-3862,651,2389,185,137,-638
1589,2753,174,-2705,-3872,676,2395,185,137,-638
1590,2971,521,-2684,-3732,637,2331,185,137,-638
1591,2904,668,-2830,-3634,624,2271,185,137,-638
1592,2829,591,-3014,-3628,776,2128,185,137,-638
1593,3072,773,-2966,-3412,816,1859,185,137,-638
1594,2537,352,-3132,-3266,897,1646,185,137,-638
1595,2860,498,-3298,-2916,830,1433,185,137,-638
1596,3101,415,-3441,-2622,557,1261,185,137,-638
1597,2854,46,-3698,-2783,425,1290,185,137,-638
1598,2881,65,-3807,-2950,295,1227,185,137,-638
1599,2955,116,-3956,-3104,54,1131,185,137,-638
1600,2891,57,-4047,-3341,-158,1113,185,137,-638
1601,2949,-14,-4148,-3479,-507,1127,185,137,-638
1602,2889,-14,-4385,-3543,-909,1210,185,137,-638
1603,3106,-204,-4720,-3711,-1504,1317,207,181,-614
1604,3261,-74,-4903,-3898,-2269,1498,207,181,-614
1605,3192,-104,-5208,-4247,-3006,1680,207,181,-614
1606,3261,41,-5499,-4684,-3831,1825,207,181,-614
1607,3274,148,-5728,-4951,-4554,1886,207,181,-614
1608,3189,235,-5924,-5115,-5222,1861,207,181,-614
1609,3241,227,-6072,-5206,-5794,1798,207,181,-614
1610,3308,270,-5931,-5288,-6579,1831,207,181,-614
1611,3016,395,-5717,-5387,-6936,1722,207,181,-614
1612,3137,716,-5302,-5489,-7214,1700,207,181,-614
1613,3138,837,-4449,-5691,-7308,1554,207,181,-614
1614,2883,1078,-3726,-5648,-6986,1551,207,181,-614
1615,2470,947,-3133,-5674,-6239,1369,207,181,-614
1616,2108,1259,-2137,-5303,-4868,1103,207,181,-614
1617,2481,1606,-1747,-4776,-4492,1087,207,181,-614
1618,1559,1977,-1858,-4356,-3430,865,128,262,-600
1619,2809,2640,-1622,-3833,-3352,581,128,262,-600
1620,3169,2847,-1402,-3665,-4279,79,128,262,-600
1621,2780,3430,-1852,-2901,-4528,-493,128,262,-600
1622,2596,3701,-2070,-2075,-4600,-1070,128,262,-600
1623,2400,3550,-2475,-1236,-4450,-1673,128,262,-600
1624,2414,3122,-2749,-296,-4193,-2149,128,262,-600
1625,2272,2482,-3233,406,-3959,-2557,128,262,-600
1626,2497,1801,-3641,995,-4115,-2795,128,262,-600
1627,2284,1174,-3693,1280,-4249,-2844,128,262,-600
1628,2247,927,-3491,1387,-4490,-2816,128,262,-600
1629,2019,790,-3046,1242,-4729,-2702,128,262,-600
1630,1978,884,-2633,1071,-5016,-2738,128,262,-600
1631,1817,625,-2389,834,-5147,-2647,128,262,-600
1632,1540,499,-2396,593,-5221,-2532,128,262,-600
1633,1491,432,-2418,345,-5339,-2472,128,262,-600
1634,1224,499,-2475,-19,-5271,-2344,18,292,-626
1635,1242,667,-2357,-468,-5279,-2347,18,292,-626
1636,1202,1100,-2262,-677,-5326,-2395,18,292,-626
1637,1092,1406,-2294,-548,-5189,-2521,18,292,-626
1638,1053,1687,-2453,-206,-4907,-2691,18,292,-626
1639,1085,1784,-2563,236,-4603,-2929,18,292,-626
1640,1018,1613,-2842,648,-4267,-3108,18,292,-626
1641,1017,1485,-3078,828,-3954,-3277,18,292,-626
1642,1031,1447,-3184,830,-3693,-3416,18,292,-626
1643,1031,1512,-3172,843,-3395,-3563,18,292,-626
1644,795,1513,-3049,841,-3134,-3719,18,292,-626
1645,1001,1799,-2636,915,-2904,-3916,18,292,-626
1646,867,1792,-2580,1444,-2583,-4144,18,292,-626
1647,680,1385,-2572,1874,-2072,-4246,18,292,-626
1648,624,963,-2565,2039,-1594,-4269,18,292,-626
1649,475,593,-2673,2076,-1049,-4194,18,292,-626
1650,504,292,-2788,1965,-540,-4037,18,292,-626
1651,662,429,-2861,1932,-187,-3924,18,292,-626
1652,747,450,-3121,2030,105,-3815,18,292,-626
1653,856,567,-3417,2057,315,-3717,18,292,-626
1654,857,560,-3579,2196,474,-3660,18,292,-626
1655,823,466,-3618,2370,722,-3570,18,292,-626
1656,782,458,-3323,2453,999,-3480,18,292,-626
1657,667,401,-3032,2694,1394,-3397,18,292,-626
1658,518,126,-2870,2989,1961,-3233,18,292,-626
1659,423,-253,-2820,3344,2580,-3006,18,292,-626
1660,385,-605,-2801,3568,3236,-2702,18,292,-626
1661,495,-749,-2928,3579,3777,-2340,18,292,-626
1662,665,-679,-2996,3519,4142,-2093,18,292,-626
1663,836,-586,-3300,3473,4551,-1869,18,292,-626
1664,996,-360,-3476,3524,4900,-1677,18,292,-626
1665,1158,-195,-3596,3589,5141,-1617,-75,210,-651
1666,1237,-165,-3653,3673,5380,-1564,-75,210,-651
1667,1346,-238,-3685,3723,5572,-1496,-75,210,-651
1668,1392,-276,-3624,3720,5766,-1447,-75,210,-651
1669,1438,-252,-3665,3738,6022,-1410,-75,210,-651
1670,1541,-236,-3778,3758,6260,-1441,-75,210,-651
1671,1783,-153,-3902,3831,6384,-1485,-75,210,-651
1672,1880,-227,-4114,3829,6463,-1491,-75,210,-651
1673,2129,-265,-4210,3783,6322,-1538,-75,210,-651
1674,2151,-367,-4339,3719,6182,-1539,-75,210,-651
1675,2374,-564,-4477,3611,5951,-1478,-75,210,-651
1676,2286,-794,-4481,3513,5674,-1456,-75,210,-651
1677,2112,-1131,-4606,3380,5681,-1347,-75,210,-651
1678,2238,-1436,-4552,3345,5552,-1177,-75,210,-651
1679,2209,-1639,-4501,3204,5370,-960,-75,210,-651
1680,2199,-1746,-4522,2862,5232,-755,-75,210,-651
1681,2239,-1707,-4412,2592,5098,-563,34,138,-673
1682,2270,-1722,-4359,2351,5002,-395,34,138,-673
1683,2315,-1744,-4317,2205,4904,-246,34,138,-673
1684,2461,-1826,-4308,2066,4773,-40,34,138,-673
1685,2438,-1839,-4362,1908,4567,170,34,138,-673
1686,2684,-1794,-4041,1665,4115,332,34,138,-673
1687,2529,-1510,-4278,1561,3490,672,34,138,-673
1688,2398,-1395,-4437,1301,3359,745,34,138,-673
1689,2777,-1236,-4509,1214,2916,728,34,138,-673
1690,2356,-1187,-4555,1281,3215,771,34,138,-673
1691,2477,-1062,-4591,1372,3563,662,34,138,-673
1692,2627,-1257,-4504,1338,3633,827,34,138,-673
1693,2495,-1194,-4563,1181,3872,726,34,138,-673
1694,2801,-1306,-4638,997,3647,765,34,138,-673
1695,2816,-1336,-4483,799,3326,834,34,138,-673
1696,2742,-1475,-4511,451,3100,991,34,138,-673
1697,2669,-1348,-4564,145,3055,1037,126,88,-660
1698,2805,-1272,-4472,-272,2672,799,126,88,-660
1699,2880,-1542,-4446,-766,2587,1247,126,88,-660
1700,2515,-1396,-4530,-1307,3127,1184,126,88,-660
1701,2859,-1031,-4382,-1450,3211,1179,126,88,-660
1702,3061,-804,-4256,-1296,2959,1132,126,88,-660
1703,3198,-1162,-4235,-1414,2278,1019,126,88,-660
1704,3177,-1325,-4232,-1878,1697,1092,126,88,-660
1705,2603,-946,-4373,-2102,2189,1251,126,88,-660
1706,2977,-827,-4291,-1969,2248,1255,126,88,-660
1707,2980,-901,-4252,-2061,2106,1312,126,88,-660
1708,3105,-850,-4109,-2246,1907,1338,126,88,-660
1709,3205,-692,-3886,-2241,1461,1428,126,88,-660
1710,3030,-691,-3831,-2302,1153,1520,126,88,-660
1711,2977,-589,-3769,-2400,1049,1554,126,88,-660
1712,2828,-439,-3641,-2581,992,1597,171,108,-640
1713,2872,-314,-3529,-2685,1030,1610,171,108,-640
1714,2833,-204,-3475,-2741,1049,1589,171,108,-640
1715,2792,-52,-3463,-2693,1058,1581,171,108,-640
1716,2835,14,-3481,-2569,1062,1554,171,108,-640
1717,2850,126,-3489,-2412,1045,1514,171,108,-640
1718,2869,79,-3503,-2285,998,1473,171,108,-640
1719,2902,79,-3500,-2249,930,1434,171,108,-640
1720,2911,92,-3534,-2228,794,1408,171,108,-640
1721,2898,113,-3543,-2242,716,1380,171,108,-640
1722,2787,99,-3595,-2365,739,1341,171,108,-640
1723,2968,407,-3510,-2259,657,1251,171,108,-640
1724,2983,464,-3552,-2249,647,1133,171,108,-640
1725,2953,600,-3527,-2196,605,987,171,108,-640
1726,2928,566,-3545,-2054,493,854,171,108,-640
1727,2883,492,-3588,-1905,397,745,171,108,-640
1728,2885,407,-3593,-1775,214,707,187,147,-631
1729,2865,261,-3708,-1669,4,686,187,147,-631
1730,2882,101,-3887,-1625,-177,667,187,147,-631
1731,2882,-5,-4149,-1605,-410,676,187,147,-631
1732,2973,-79,-4340,-1605,-747,732,187,147,-631
1733,3071,-253,-4629,-1626,-1261,819,187,147,-631
1734,3092,-491,-5152,-1691,-1882,953,187,147,-631
1735,3189,-709,-5623,-1866,-2512,1085,187,147,-631
1736,3363,-811,-5968,-2195,-3263,1273,187,147,-631
1737,3438,-827,-6070,-2710,-4006,1453,187,147,-631
1738,3356,-656,-5899,-3347,-4517,1597,187,147,-631
1739,3303,-333,-5497,-3853,-4788,1609,187,147,-631
1740,3226,16,-4923,-4195,-4928,1567,187,147,-631
1741,2958,451,-4022,-4434,-4803,1414,187,147,-631
1742,2726,738,-3236,-4494,-4490,1202,187,147,-631
1743,2235,1020,-2566,-4200,-4037,1121,187,147,-631
1744,1814,1268,-2039,-3802,-3731,959,154,187,-632
1745,1928,1521,-1814,-3241,-3340,744,154,187,-632
1746,1883,1484,-1741,-2739,-2770,505,154,187,-632
1747,2183,1567,-1774,-2432,-2527,341,154,187,-632
1748,1706,1526,-1670,-2311,-1959,167,154,187,-632
1749,1754,1521,-1824,-1724,-1476,-53,154,187,-632
1750,1853,1450,-1970,-968,-1228,-144,154,187,-632
