1745,561,-3989,-105,9,-23,10,263,-644
1754,533,-3981,-100,-7,-21,10,263,-644
1745,560,-3963,-107,2,-14,10,263,-644
1757,558,-3963,-113,-2,-13,10,263,-644
1776,600,-3933,-107,1,-15,10,263,-644
1770,581,-3922,-100,-3,-20,10,263,-644
1754,592,-3967,-99,-3,-24,10,263,-644
1741,604,-3925,-88,3,-26,10,263,-644
1726,596,-3921,-89,11,-25,10,263,-644
1748,571,-3894,-85,16,-31,10,263,-644
1746,576,-3922,-79,12,-23,10,263,-644
1738,534,-3967,-81,28,-21,10,263,-644
1741,565,-3924,-87,20,-19,10,263,-644
1736,565,-3945,-95,14,-26,10,263,-644
1759,581,-3917,-99,23,-28,10,263,-644
1744,567,-3933,-102,17,-30,10,263,-644
1734,577,-3936,-117,15,-36,10,263,-644
1723,606,-3881,-112,12,-29,10,263,-644
1733,598,-3883,-100,17,-36,10,263,-644
1729,566,-3876,-86,17,-28,10,263,-644
1705,570,-3882,-74,25,-22,10,263,-644
1732,577,-3917,-63,23,-22,9,272,-645
1722,563,-3973,-56,7,-13,9,272,-645
1739,550,-3952,-60,3,-14,9,272,-645
1757,546,-3922,-61,-6,-16,9,272,-645
1768,557,-3901,-71,-10,-18,9,272,-645
1745,579,-3890,-74,-11,-16,9,272,-645
1765,564,-3882,-71,-5,-14,9,272,-645
1764,532,-3870,-64,-7,-15,9,272,-645
1761,547,-3892,-76,1,-14,9,272,-645
1761,583,-3927,-76,14,-13,9,272,-645
1738,553,-3945,-82,4,-11,9,272,-645
1757,551,-3955,-78,3,-9,9,272,-645
1788,566,-4001,-69,-4,-9,9,272,-645
1770,553,-3916,-75,0,-17,9,272,-645
1750,584,-3942,-81,5,-15,9,272,-645
1762,554,-3923,-88,7,-15,9,272,-645
1787,585,-3953,-74,10,-19,9,272,-645
1759,582,-3939,-80,12,-24,14,267,-645
1765,586,-3893,-73,12,-22,14,267,-645
1765,577,-3930,-68,21,-23,14,267,-645
1769,551,-3993,-64,6,-18,14,267,-645
1770,552,-3952,-73,10,-20,14,267,-645
1786,536,-3977,-84,5,-15,14,267,-645
1758,575,-3946,-96,2,-16,14,267,-645
1769,543,-3920,-107,5,-17,14,267,-645
1755,591,-3894,-119,12,-23,14,267,-645
1763,579,-3896,-118,18,-17,14,267,-645
1778,556,-3942,-106,11,-15,14,267,-645
1751,578,-3892,-109,17,-21,14,267,-645
1731,583,-3878,-100,14,-13,14,267,-645
1702,587,-3894,-85,29,-11,14,267,-645
1751,597,-3933,-62,21,-3,14,267,-645
1766,553,-3898,-53,17,-2,14,267,-645
1754,566,-3960,-56,23,1,8,266,-639
1756,576,-3942,-49,7,-2,8,266,-639
1771,564,-3982,-54,3,-1,8,266,-639
1758,561,-3941,-59,3,-3,8,266,-639
1741,587,-3911,-69,7,-5,8,266,-639
1759,552,-3927,-69,11,-8,8,266,-639
1756,559,-3910,-89,11,-22,8,266,-639
1717,573,-3938,-100,22,-22,8,266,-639
1725,572,-3938,-95,24,-22,8,266,-639
1717,561,-3944,-87,23,-15,8,266,-639
1720,561,-3944,-85,14,-12,8,266,-639
1743,557,-3922,-104,1,-11,8,266,-639
1753,579,-3963,-107,-5,-11,8,266,-639
1734,557,-3905,-108,1,-12,8,266,-639
1737,576,-3914,-102,-10,-15,8,266,-639
1764,576,-3932,-91,-1,-6,8,266,-639
1757,594,-3874,-88,-9,-11,8,266,-639
1703,595,-3921,-76,-3,-9,7,271,-641
1726,576,-3921,-63,2,-7,7,271,-641
1715,523,-3894,-60,-5,-13,7,271,-641
1725,514,-3929,-68,-2,-9,7,271,-641
1718,507,-3945,-76,4,-2,7,271,-641
1735,542,-3922,-81,-3,-1,7,271,-641
1755,553,-3943,-93,-14,3,7,271,-641
1745,539,-3924,-106,-17,-12,7,271,-641
1711,560,-3940,-121,-9,-12,7,271,-641
1714,605,-3899,-120,-3,-15,7,271,-641
1725,577,-3932,-117,12,-14,7,271,-641
1721,596,-3917,-102,12,-9,7,271,-641
1731,577,-3902,-87,17,-14,7,271,-641
1730,551,-3922,-90,22,-11,7,271,-641
1713,535,-3940,-92,17,-12,7,271,-641
1735,571,-3943,-95,29,-15,7,271,-641
1722,553,-3939,-97,25,-24,7,264,-639
