,-3561,-245,37,-52,115,186,-645
2539,653,-3600,-233,13,-75,115,186,-645
2539,599,-3546,-188,-29,-75,115,186,-645
2553,586,-3540,-155,-77,-42,115,186,-645
2499,545,-3553,-172,-102,-59,115,186,-645
2464,540,-3498,-260,-99,-77,110,192,-646
2510,553,-3482,-273,-99,-69,110,192,-646
2475,611,-3471,-277,-64,-65,110,192,-646
2464,583,-3490,-275,-35,-32,110,192,-646
2432,570,-3524,-279,-111,-28,110,192,-646
2445,612,-3537,-308,-167,-34,110,192,-646
2477,651,-3527,-261,-244,-16,110,192,-646
2459,621,-3562,-302,-410,13,110,192,-646
2628,506,-3648,-539,-504,-122,110,192,-646
2566,631,-3439,-437,-283,-95,110,192,-646
2382,657,-3470,-340,-193,-62,110,192,-646
2332,549,-3350,-305,-306,-109,110,192,-646
2400,450,-3462,-311,-393,-163,110,192,-646
2312,293,-3337,-332,-345,-138,110,192,-646
2293,234,-3404,-384,-318,-106,110,192,-646
2334,188,-3457,-461,-367,-120,110,192,-646
2387,192,-3526,-501,-409,-189,101,202,-643
2447,89,-3528,-489,-441,-266,101,202,-643
2589,-1613,-2833,-470,-817,-1016,101,202,-643
1536,-455,-3227,-1432,-1049,-109,101,202,-643
1875,-108,-3788,-1161,-809,-1,101,202,-643
2356,15,-3588,-1102,-394,-96,101,202,-643
2614,301,-3760,-934,-45,-117,101,202,-643
2758,255,-3991,-913,-83,-188,101,202,-643
2818,265,-4176,-930,-275,-275,101,202,-643
2702,307,-4251,-804,-366,-299,101,202,-643
2746,263,-4037,-729,-492,-328,101,202,-643
2598,328,-3913,-675,-564,-358,101,202,-643
2465,360,-3821,-668,-497,-416,101,202,-643
2379,407,-3653,-700,-443,-437,101,202,-643
2312,426,-3529,-731,-387,-445,101,202,-643
2293,430,-3442,-796,-370,-468,101,202,-643
2235,515,-3372,-771,-318,-477,101,202,-643
2236,523,-3386,-821,-270,-456,101,202,-643
2206,575,-3377,-902,-192,-412,101,202,-643
2319,736,-3386,-933,-169,-369,101,202,-643
2316,883,-3429,-939,-144,-352,101,202,-643
2338,1027,-3443,-883,-125,-319,101,202,-643
2383,1135,-3398,-758,-164,-289,101,202,-643
2409,1247,-3496,-610,-197,-269,101,202,-643
2420,1240,-3435,-473,-181,-254,101,202,-643
2360,1262,-3453,-359,-142,-269,101,202,-643
2349,1200,-3432,-222,-115,-245,101,202,-643
2334,1127,-3399,-105,-112,-220,101,202,-643
2335,1019,-3416,-54,-87,-205,101,202,-643
2310,989,-3409,-37,-53,-187,101,202,-643
2377,991,-3420,-71,-25,-170,101,202,-643
2404,1019,-3467,-134,16,-214,85,227,-638
2379,945,-3471,-220,-13,-253,85,227,-638
2430,933,-3506,-274,-42,-256,85,227,-638
2387,940,-3516,-319,-67,-221,85,227,-638
2463,726,-3359,-438,-262,-260,85,227,-638
2250,836,-3367,-638,-332,-267,85,227,-638
2199,959,-3371,-636,-192,-170,85,227,-638
2342,975,-3378,-618,-259,-214,85,227,-638
2398,995,-3511,-629,-189,-205,85,227,-638
2478,1041,-3647,-573,-136,-212,85,227,-638
2523,1003,-3664,-523,-123,-254,85,227,-638
2502,962,-3676,-457,-100,-267,85,227,-638
2477,825,-3697,-411,-157,-274,85,227,-638
2431,792,-3658,-382,-232,-253,85,227,-638
2344,772,-3629,-348,-262,-210,85,227,-638
2256,731,-3627,-305,-264,-160,85,227,-638
2245,681,-3602,-292,-278,-117,79,237,-642
2211,622,-3518,-347,-345,-83,79,237,-642
2228,625,-3508,-425,-397,-55,79,237,-642
2231,645,-3485,-484,-390,-19,79,237,-642
2240,711,-3532,-524,-321,-11,79,237,-642
2274,795,-3548,-532,-255,0,79,237,-642
2358,795,-3562,-526,-215,-18,79,237,-642
2397,780,-3601,-509,-217,-49,79,237,-642
2356,750,-3613,-490,-236,-42,79,237,-642
2342,720,-3569,-463,-261,-17,79,237,-642
2322,629,-3521,-487,-294,-31,79,237,-642
2284,612,-3565,-565,-314,-15,79,237,-642
2235,600,-3516,-640,-302,18,79,237,-642
2266,642,-3490,-685,-288,51,79,237,-642
2314,635,-3421,-733,-314,23,79,237,-642
2298,590,-3524,-848,-356,27,79,237,-642
2299,628,-3579,-951,-371,30,79,242,-635
2345,643,-3630,-1020,-375,26,74,242,-635
2392,696,-3638,-1077,-378,31,74,242,-635
2674,688,-3577,-1098,-286,70,74,242,-635
2462,866,-4033,-1070,-193,-10,74,242,-635
2391,959,-3942,-1068,-132,-103,74,242,-635
2447,1001,-3852,-983,-191,-106,74,242,-635
2461,976,-3755,-901,-348,-139,74,242,-635
2413,977,-3729,-841,-447,-161,74,242,-635
2275,954,-3714,-756,-451,-174,74,242,-635
2196,876,-3670,-669,-393,-170,74,242,-635
2169,848,-3607,-631,-320,-145,74,242,-635
2132,862,-3486,-606,-273,-127,74,242,-635
2182,779,-3404,-612,-306,-126,74,242,-635
2099,731,-3364,-707,-468,-93,74,242,-635
2037,697,-3223,-800,-567,-50,74,242,-635
2057,726,-3316,-859,-573,35,74,263,-631
2061,843,-3359,-829,-452,88,61,263,-631
2170,956,-3431,-796,-340,118,61,263,-631
2211,1043,-3479,-814,-236,114,61,263,-631
2364,1125,-3522,-770,-177,92,61,263,-631
2357,1185,-3645,-676,-139,63,61,263,-631
2362,1177,-3679,-562,-110,27,61,263,-631
2291,1138,-3688,-457,-96,6,61,263,-631
2291,1098,-3745,-386,-82,-3,61,263,-631
2245,1062,-3711,-330,-56,-6,61,263,-631
2266,1020,-3711,-297,-22,-17,61,263,-631
2218,1047,-3732,-263,14,-33,61,263,-631
2234,956,-3693,-241,15,-50,61,263,-631
2234,881,-3613,-283,-53,-41,61,263,-631
2198,894,-3619,-373,-157,-24,61,263,-631
2184,910,-3571,-461,-229,-17,61,263,-631
2160,941,-3473,-525,-248,-3,61,263,-631
2159,1028,-3438,-559,-266,1,57,274,-631
2115,1059,-3430,-557,-330,-7,57,274,-631
2109,1135,-3418,-551,-354,-31,57,274,-631
2067,1149,-3417,-518,-349,-30,57,274,-631
2108,1185,-3438,-441,-319,-30,57,274,-631
2096,1152,-3425,-347,-271,-35,57,274,-631
2130,1161,-3477,-263,-223,-50,57,274,-631
2134,1112,-3463,-213,-234,-51,57,274,-631
2128,1067,-3473,-177,-285,-27,57,274,-631
2116,1070,-3514,-148,-298,4,57,274,-631
2111,1004,-3557,-136,-314,34,57,274,-631
2121,1001,-3526,-146,-342,61,57,274,-631
2102,933,-3543,-188,-409,103,57,274,-631
2143,934,-3569,-251,-505,132,57,274,-631
2081,1022,-3535,-301,-472,146,57,274,-631
2111,1078,-3539,-336,-469,149,57,274,-631
2034,1093,-3573,-349,-375,137,56,271,-624
2130,1093,-3591,-263,-396,119,56,271,-624
2096,961,-3597,-211,-505,131,56,271,-624
2097,907,-3625,-245,-665,201,56,271,-624
2122,905,-3569,-317,-812,210,56,271,-624
2093,974,-3696,-397,-887,238,56,271,-624
2108,1136,-3697,-434,-803,223,56,271,-624
2164,1127,-3710,-424,-777,198,56,271,-624
2112,1101,-3742,-440,-791,180,56,271,-624
2158,1061,-3681,-415,-863,171,56,271,-624
2117,942,-3735,-414,-963,166,56,271,-624
2041,961,-3709,-522,-976,224,56,271,-624
2083,1125,-3679,-572,-896,238,56,271,-624
2101,1252,-3643,-625,-869,220,56,271,-624
2086,1305,-3580,-625,-851,161,56,271,-624
2065,1179,-3472,-526,-979,130,56,271,-624
2076,804,-3305,-469,-1266,250,36,282,-624
1901,568,-3479,-815,-1415,398,36,282,-624
1925,952,-3548,-1003,-1303,481,36,282,-624
1981,1253,-3501,-926,-1110,485,36,282,-624
1988,1413,-3587,-825,-913,448,36,282,-624
2118,1515,-3637,-731,-836,368,36,282,-624
2134,1510,-3670,-538,-948,305,36,282,-624
2160,1381,-3743,-427,-1125,268,36,282,-624
2075,1281,-3786,-387,-1214,231,36,282,-624
2020,1113,-3829,-394,-1286,199,36,282,-624
2030,1022,-3753,-416,-1374,208,36,282,-624
2029,1068,-3783,-431,-1426,225,36,282,-624
2006,1080,-3750,-391,-1494,234,36,282,-624
1976,1069,-3688,-414,-1628,243,36,282,-624
1970,1099,-3760,-456,-1780,257,36,282,-624
1986,1039,-3784,-514,-1861,257,11,295,-625
1940,950,-3795,-579,-1972,274,11,295,-625
1879,952,-3783,-718,-2039,273,11,295,-625
1883,997,-3752,-904,-2114,251,11,295,-625
1831,1123,-3741,-942,-2168,305,11,295,-625
1753,1148,-3735,-878,-2116,332,11,295,-625
1803,1141,-3666,-865,-2147,356,11,295,-625
1837,1230,-3719,-835,-2124,401,11,295,-625
1760,1329,-3750,-793,-2052,362,11,295,-625
1824,1246,-3678,-732,-1989,376,11,295,-625
1882,1251,-3621,-728,-2063,341,11,295,-625
1807,1350,-3691,-644,-2039,314,11,295,-625
1790,1293,-3758,-492,-1973,287,11,295,-625
1789,1168,-3739,-406,-1919,248,11,295,-625
1792,1130,-3720,-411,-1963,254,11,295,-625
1709,1121,-3705,-437,-1958,237,11,295,-625
1708,1127,-3743,-427,-1892,241,-20,301,-623
1684,1182,-3740,-392,-1823,236,-20,301,-623
1723,1159,-3843,-346,-1766,247,-20,301,-623
1724,1158,-3840,-333,-1742,251,-20,301,-623
1700,1128,-3926,-316,-1737,263,-20,301,-623
1664,1091,-3968,-304,-1758,272,-20,301,-623
1697,1098,-3946,-309,-1818,284,-20,301,-623
1626,1104,-3986,-270,-1778,324,-20,301,-623
1622,1169,-3958,-163,-1760,364,-20,301,-623
1670,1089,-4024,-49,-1755,384,-20,301,-623
1712,1016,-3966,-63,-1747,422,-20,301,-623
1709,956,-3937,-152,-1754,411,-20,301,-623
1745,1031,-3889,-249,-1839,399,-20,301,-623
1689,1145,-4009,-341,-1848,395,-20,301,-623
1770,1225,-4020,-388,-1933,346,-20,301,-623
1787,1256,-4056,-362,-2002,300,-20,301,-623
1740,1251,-4066,-324,-2011,269,-59,309,-622
1702,1167,-4050,-280,-2033,259,-59,309,-622
1606,1071,-4181,-256,-1995,273,-59,309,-622
1511,1044,-4206,-263,-1900,287,-59,309,-622
1493,1068,-4138,-200,-1786,323,-59,309,-622
1537,1008,-4049,-179,-1752,324,-59,309,-622
1532,967,-3984,-230,-1718,334,-59,309,-622
1659,1051,-4166,-336,-1426,316,-59,309,-622
1336,1043,-3980,-308,-1680,328,-59,309,-622
1506,1103,-4085,-366,-1670,278,-59,309,-622
1512,1089,-4081,-383,-1776,263,-59,309,-622
1422,1095,-4036,-339,-1762,258,-59,309,-622
1461,1056,-4131,-167,-1822,305,-59,309,-622
1446,1074,-4280,-118,-1894,309,-59,309,-622
1475,983,-4276,-224,-1916,301,-59,309,-622
1464,963,-4208,-369,-2027,301,-59,309,-622
1391,1065,-4315,-328,-2170,359,-93,317,-621
1356,1172,-4275,-255,-2285,448,-93,317,-621
1351,1352,-4207,-100,-2339,488,-93,317,-621
1313,1366,-4044,107,-2404,511,-93,317,-621
1262,1431,-3933,307,-2352,546,-93,317,-621
1234,1474,-3917,487,-2265,555,-93,317,-621
1132,1503,-3906,665,-2066,569,-93,317,-621
1172,1418,-3873,827,-1913,550,-93,317,-621
1208,1309,-3884,861,-1913,480,-93,317,-621
1157,1210,-3904,775,-1891,431,-93,317,-621
1125,1136,-3983,782,-1853,384,-93,317,-621
1080,1103,-3960,708,-1857,355,-93,317,-621
1137,1093,-4089,774,-1687,387,-93,317,-621
1100,882,-4062,739,-1708,362,-93,317,-621
1126,922,-4199,684,-1771,341,-93,317,-621
1045,916,-4228,644,-1815,339,-122,300,-616
962,869,-4152,636,-1810,361,-122,300,-616
978,742,-4092,668,-1741,389,-122,300,-616
763,710,-4199,740,-1689,511,-122,300,-616
795,640,-4117,765,-1616,616,-122,300,-616
788,644,-4124,744,-1574,668,-122,300,-616
777,655,-4106,698,-1481,775,-122,300,-616
736,846,-4131,748,-1418,887,-122,300,-616
764,932,-4084,823,-1295,994,-122,300,-616
905,1067,-4115,895,-1250,994,-122,300,-616
791,1274,-3998,1005,-1084,1004,-122,300,-616
908,1169,-4054,1077,-1190,946,-122,300,-616
950,1108,-4040,1049,-1264,879,-122,300,-616
812,1078,-3937,1007,-1259,850,-122,300,-616
718,1107,-4000,1029,-1074,846,-122,300,-616
708,1031,-3910,1073,-992,835,-122,300,-616
798,1038,-3960,1089,-896,787,-147,287,-622
748,1047,-3955,1062,-764,762,-147,287,-622
866,1075,-4043,1110,-708,682,-147,287,-622
836,937,-4018,1042,-678,617,-147,287,-622
984,939,-4145,971,-749,490,-147,287,-622
852,950,-4164,916,-759,410,-147,287,-622
873,925,-4219,902,-699,363,-147,287,-622
872,827,-4210,874,-711,316,-147,287,-622
868,809,-4259,813,-666,308,-147,287,-622
733,772,-4320,883,-711,340,-147,287,-622
885,712,-4242,959,-813,354,-147,287,-622
796,593,-4214,936,-905,364,-147,287,-622
828,584,-4118,953,-1015,361,-147,287,-622
713,557,-4109,1005,-1021,402,-147,287,-622
747,573,-4069,1010,-1016,444,-147,287,-622
659,587,-4133,1004,-1036,463,-147,287,-622
648,578,-4029,933,-942,478,-156,269,-634
580,569,-4025,936,-915,473,-156,269,-634
563,584,-4021,919,-840,464,-156,269,-634
643,565,-4007,810,-736,429,-156,269,-634
