,ax,ay,az,gx,gy,gz,cx,cy,cz
510,1202,1453,-3491,-622,-1044,2423,-56,323,-604
511,938,1694,-3574,-475,-922,2291,-56,323,-604
512,1337,1522,-3570,-503,-1002,2170,-56,323,-604
513,1452,1722,-3647,-396,-1017,2041,-56,323,-604
514,1226,1654,-3689,-343,-909,1905,-56,323,-604
515,1185,1575,-3747,-360,-907,1761,-56,323,-604
516,1341,1399,-3867,-415,-972,1697,-56,323,-604
517,1059,1444,-4038,-380,-841,1574,-56,323,-604
518,1280,1061,-4164,-573,-932,1501,-56,323,-604
519,1294,1034,-4184,-663,-1129,1472,-56,323,-604
520,908,1097,-4267,-619,-963,1466,-56,323,-604
521,1200,853,-4164,-826,-1226,1463,-56,323,-604
522,1026,1220,-4124,-680,-1195,1523,-56,323,-604
523,1108,1109,-4045,-804,-1139,1540,-56,323,-604
524,1154,1232,-3941,-840,-1275,1567,-56,342,-597
525,1052,1326,-3853,-944,-1147,1503,-60,342,-597
526,1135,1464,-3635,-1005,-1078,1433,-60,342,-597
527,1243,1641,-3479,-1017,-1080,1362,-60,342,-597
528,1284,1825,-3426,-858,-1003,1269,-60,342,-597
529,1198,1956,-3340,-661,-814,1146,-60,342,-597
530,1258,2011,-3361,-556,-771,992,-60,342,-597
531,1200,2035,-3353,-434,-766,816,-60,342,-597
532,1278,1994,-3347,-386,-690,672,-60,342,-597
533,1305,2022,-3379,-297,-729,545,-60,342,-597
534,1330,1945,-3459,-238,-683,417,-60,342,-597
535,1251,2114,-3540,-163,-558,216,-60,342,-597
536,1230,2038,-3690,-162,-514,57,-60,342,-597
537,1295,2057,-3839,-159,-528,-133,-60,342,-597
538,1311,1933,-3868,-248,-565,-270,-60,342,-597
539,1424,2038,-3882,-346,-715,-439,-60,342,-597
540,1355,2082,-3901,-427,-778,-637,-64,345,-599
541,1381,2144,-3762,-461,-802,-851,-64,345,-599
542,1352,2289,-3689,-436,-755,-1046,-64,345,-599
543,1315,2253,-3667,-346,-731,-1304,-64,345,-599
544,1354,2212,-3606,-221,-741,-1568,-64,345,-599
545,1330,2177,-3575,-128,-691,-1778,-64,345,-599
546,1267,2131,-3563,-104,-658,-1988,-64,345,-599
547,1305,2061,-3453,-11,-555,-2161,-64,345,-599
548,1216,2092,-3422,115,-346,-2323,-64,345,-599
549,1260,2069,-3340,291,-156,-2479,-64,345,-599
550,1294,2044,-3343,488,36,-2600,-64,345,-599
551,1330,2106,-3372,635,307,-2711,-64,345,-599
552,1491,2324,-3508,700,639,-2829,-64,345,-599
553,1445,2629,-3726,719,1048,-3072,-64,345,-599
554,1695,2718,-3766,773,1254,-3358,-64,345,-599
555,1791,2857,-3896,870,1330,-3671,-64,345,-599
556,1904,2833,-3995,959,1315,-4038,-93,332,-598
557,1884,2767,-4046,989,1293,-4414,-93,332,-598
558,1766,2527,-3973,997,1314,-4835,-93,332,-598
559,1715,2391,-3879,996,1380,-5228,-93,332,-598
560,1630,2173,-3726,1231,1445,-5523,-93,332,-598
561,1620,1752,-3582,1533,1477,-5684,-93,332,-598
562,1568,1538,-3508,1669,1386,-5831,-93,332,-598
563,1431,1188,-3598,1713,1454,-5920,-93,332,-598
564,1282,575,-3699,1368,1627,-5920,-93,332,-598
565,1161,534,-3580,1338,1642,-5865,-93,332,-598
566,1008,282,-3496,1357,1785,-5709,-93,332,-598
567,928,-78,-3494,1311,1962,-5497,-93,332,-598
568,728,-202,-3513,1328,2152,-5295,-93,332,-598
569,811,-476,-3499,1240,2337,-5007,-93,332,-598
570,615,-609,-3638,1099,2612,-4701,-93,332,-598
571,671,-729,-3742,1008,2829,-4336,-93,332,-598
572,479,-759,-3694,795,3257,-4013,-93,332,-598
573,612,-759,-3660,646,3379,-3678,-93,332,-598
574,296,-839,-3712,583,3743,-3356,-93,332,-598
575,521,-841,-3666,585,3986,-3003,-93,332,-598
576,422,-758,-3916,684,4374,-2647,-93,332,-598
577,561,-697,-4076,863,4575,-2314,-93,332,-598
578,670,-613,-4475,1006,4563,-2002,-93,332,-598
579,704,-594,-4967,1030,4353,-1789,-93,332,-598
580,904,-551,-5228,857,3947,-1610,-93,332,-598
581,895,-476,-5474,646,3535,-1458,-93,332,-598
582,1054,-361,-5463,504,3158,-1330,-93,332,-598
583,949,-225,-5507,396,2840,-1187,-93,332,-598
584,1006,-200,-5404,353,2570,-1042,-93,332,-598
585,1023,-183,-5351,331,2337,-899,-93,332,-598
586,1018,-163,-5309,297,2137,-753,-93,332,-598
587,1064,-173,-5219,231,1962,-610,-72,290,-633
588,1004,-137,-5161,195,1797,-471,-72,290,-633
589,1044,-100,-5116,220,1602,-357,-72,290,-633
590,1086,-62,-5107,232,1369,-254,-72,290,-633
591,1110,-57,-4987,205,1195,-157,-72,290,-633
592,1070,-43,-4903,169,1047,-48,-72,290,-633
593,1122,-33,-4797,169,942,54,-72,290,-633
594,1133,58,-4729,164,863,155,-72,290,-633
595,1157,76,-4635,167,777,227,-72,290,-633
596,1187,142,-4493,185,691,292,-72,290,-633
597,1208,194,-4474,224,603,343,-72,290,-633
598,1186,193,-4364,280,539,406,-72,290,-633
599,1204,191,-4366,326,468,458,-72,290,-633
600,1193,215,-4320,334,439,512,-72,290,-633
601,1230,203,-4283,354,413,551,-72,290,-633
602,1258,242,-4214,393,378,614,-72,290,-633
603,1277,327,-4252,435,358,656,-54,278,-628
604,1288,338,-4257,471,313,690,-54,278,-628
605,1380,337,-4282,442,249,708,-54,278,-628
606,1392,305,-4257,382,120,721,-54,278,-628
607,1333,326,-4287,334,61,743,-54,278,-628
608,1318,368,-4272,295,-11,781,-54,278,-628
609,1384,389,-4310,306,-101,812,-54,278,-628
610,1262,422,-4353,260,-134,847,-54,278,-628
611,1322,424,-4287,219,-192,885,-54,278,-628
612,1362,433,-4301,161,-244,923,-54,278,-628
613,1323,441,-4365,138,-328,958,-54,278,-628
614,1347,458,-4323,192,-402,1015,-54,278,-628
615,1348,425,-4356,198,-476,1072,-54,278,-628
616,1368,378,-4380,191,-591,1141,-54,278,-628
617,1340,371,-4451,168,-690,1208,-54,278,-628
618,1293,364,-4440,94,-726,1298,-54,278,-628
619,1390,440,-4337,90,-789,1381,-56,277,-640
620,1284,459,-4341,81,-860,1454,-56,277,-640
621,1352,412,-4268,79,-853,1505,-56,277,-640
622,1284,410,-4322,132,-834,1586,-56,277,-640
623,1316,354,-4328,132,-835,1665,-56,277,-640
624,1272,415,-4331,89,-777,1710,-56,277,-640
625,1420,554,-4264,125,-797,1763,-56,277,-640
626,1341,596,-4288,138,-794,1828,-56,277,-640
627,1373,611,-4240,186,-848,1851,-56,277,-640
628,1356,677,-4263,207,-848,1870,-56,277,-640
629,1361,677,-4277,202,-785,1879,-56,277,-640
630,1360,657,-4220,151,-730,1889,-56,277,-640
631,1380,611,-4249,111,-722,1884,-56,277,-640
632,1368,583,-4230,44,-686,1906,-56,277,-640
633,1357,598,-4218,13,-624,1923,-56,277,-640
634,1412,624,-4171,-2,-595,1947,-56,277,-640
635,1411,685,-4102,-36,-554,1943,-49,271,-641
636,1443,790,-4088,-49,-535,1944,-49,271,-641
637,1400,876,-4073,-67,-494,1892,-49,271,-641
638,1414,836,-4184,-79,-432,1823,-49,271,-641
639,1384,785,-4299,-124,-349,1768,-49,271,-641
640,1430,622,-4239,-206,-374,1715,-49,271,-641
641,1324,728,-4160,-76,-427,1716,-49,271,-641
642,1333,518,-4224,-116,-431,1729,-49,271,-641
643,1272,435,-4224,-91,-399,1774,-49,271,-641
644,1267,309,-4193,-128,-381,1833,-49,271,-641
645,1241,232,-4206,-285,-359,1887,-49,271,-641
646,1326,309,-4193,-381,-374,1952,-49,271,-641
647,1308,414,-4171,-459,-354,1994,-49,271,-641
648,1311,490,-4128,-496,-335,2046,-49,271,-641
649,1310,498,-4124,-491,-335,2084,-49,271,-641
650,1321,440,-4168,-471,-319,2107,-49,271,-641
651,1301,390,-4198,-528,-310,2142,-40,266,-632
652,1265,380,-4178,-602,-256,2195,-40,266,-632
653,1293,465,-4109,-650,-207,2253,-40,266,-632
654,1340,543,-4087,-634,-133,2297,-40,266,-632
655,1359,686,-3975,-595,-67,2329,-40,266,-632
656,1360,752,-3966,-568,-16,2318,-40,266,-632
657,1345,808,-3901,-530,62,2278,-40,266,-632
658,1426,703,-3936,-480,66,2216,-40,266,-632
659,1465,589,-4031,-508,-66,2177,-40,266,-632
660,1408,498,-4214,-567,-172,2183,-40,266,-632
661,1395,463,-4232,-614,-239,2225,-40,266,-632
662,1305,461,-4314,-674,-247,2251,-40,266,-632
663,1350,485,-4210,-741,-247,2295,-40,266,-632
664,1356,552,-4124,-805,-221,2326,-40,266,-632
665,1333,638,-4042,-818,-190,2340,-40,266,-632
666,1367,686,-3974,-765,-125,2308,-40,266,-632
667,1384,632,-3878,-681,-18,2310,-22,281,-634
668,1499,619,-3820,-624,-45,2301,-22,281,-634
669,1281,527,-3920,-682,-48,2309,-22,281,-634
670,1360,418,-3834,-800,-28,2343,-22,281,-634
671,1311,439,-3860,-791,-37,2364,-22,281,-634
672,1332,452,-3805,-805,1,2384,-22,281,-634
673,1369,329,-3848,-852,-82,2396,-22,281,-634
674,1479,435,-3747,-891,-202,2409,-22,281,-634
675,1270,473,-3914,-932,-196,2432,-22,281,-634
676,1265,401,-3975,-1086,-225,2458,-22,281,-634
677,1384,483,-3866,-1159,-260,2466,-22,281,-634
678,1292,556,-3849,-1233,-173,2476,-22,281,-634
679,1474,690,-3755,-1327,-185,2491,-22,281,-634
680,1448,1054,-3798,-1283,-214,2403,-22,281,-634
681,1583,1194,-3709,-1132,-154,2322,-22,281,-634
682,1617,1320,-3713,-1013,-213,2189,-22,281,-634
683,1568,1330,-3806,-872,-215,2046,4,284,-626
684,1659,1309,-3791,-819,-277,1907,4,284,-626
685,1619,1228,-3853,-784,-332,1769,4,284,-626
686,1650,1060,-3853,-749,-353,1647,4,284,-626
687,1466,1008,-3981,-628,-277,1592,4,284,-626
688,1566,750,-4011,-726,-306,1565,4,284,-626
689,1536,873,-4116,-682,-409,1528,4,284,-626
690,1543,810,-4151,-731,-375,1537,4,284,-626
691,1624,857,-4124,-759,-413,1526,4,284,-626
692,1508,892,-4076,-812,-483,1513,4,284,-626
693,1624,897,-4074,-842,-599,1503,4,284,-626
694,1633,968,-3984,-848,-568,1479,4,284,-626
695,1585,1028,-3875,-864,-542,1485,4,284,-626
696,1507,1179,-3821,-798,-604,1439,4,284,-626
697,1605,1270,-3719,-629,-507,1399,4,284,-626
698,1639,1296,-3744,-606,-573,1318,4,284,-626
699,1545,1482,-3770,-521,-618,1160,14,289,-613
700,1711,1467,-3760,-437,-613,1011,14,289,-613
701,1710,1553,-3788,-419,-669,817,14,289,-613
702,1586,1586,-3869,-364,-709,619,14,289,-613
703,1782,1570,-3916,-330,-761,437,14,289,-613
704,1738,1617,-3991,-313,-781,271,14,289,-613
705,1756,1661,-4158,-342,-826,115,14,289,-613
706,1831,1704,-4377,-425,-958,-96,14,289,-613
707,1880,1777,-4444,-494,-1029,-311,14,289,-613
708,1909,1860,-4532,-494,-1172,-535,14,289,-613
709,1971,1913,-4584,-519,-1363,-781,14,289,-613
710,2085,2070,-4628,-599,-1596,-1035,14,289,-613
711,2091,2285,-4639,-718,-1708,-1299,14,289,-613
712,2233,2520,-4489,-875,-1816,-1617,14,289,-613
713,2203,2792,-4290,-1023,-1918,-2078,14,289,-613
714,2254,3154,-3724,-921,-2002,-2571,14,289,-613
715,2170,3391,-3478,-510,-2001,-3060,-21,314,-611
716,2190,3375,-3288,-49,-2036,-3560,-21,314,-611
717,2214,3236,-3269,292,-2060,-4084,-21,314,-611
718,2120,3177,-3263,499,-2092,-4610,-21,314,-611
719,2119,3056,-3115,592,-2090,-5106,-21,314,-611
720,2097,2923,-2836,754,-2095,-5600,-21,314,-611
721,1985,2608,-2520,963,-2087,-6031,-21,314,-611
722,1872,2310,-2207,1179,-2082,-6426,-21,314,-611
723,1706,2014,-1925,1413,-1960,-6742,-21,314,-611
724,1527,1775,-1722,1934,-1862,-6977,-21,314,-611
725,1381,1262,-1677,2375,-1563,-7076,-21,314,-611
726,1495,714,-1763,2624,-1495,-7088,-21,314,-611
727,903,-141,-2351,2186,-956,-6965,-21,314,-611
728,737,-264,-2432,2270,-656,-6827,-21,314,-611
729,616,-728,-2649,2373,-256,-6454,-21,314,-611
730,476,-1069,-3004,2353,142,-6049,-113,287,-630
731,446,-1234,-3197,2290,329,-5629,-113,287,-630
732,321,-1512,-3787,2002,410,-5189,-113,287,-630
733,70,-1618,-4125,1744,695,-4701,-113,287,-630
734,190,-1723,-4331,1473,859,-4208,-113,287,-630
735,188,-1696,-4577,1128,943,-3728,-113,287,-630
736,323,-1497,-4850,798,1035,-3297,-113,287,-630
737,179,-1268,-5073,607,1026,-2934,-113,287,-630
738,214,-1107,-5233,543,1030,-2608,-113,287,-630
739,332,-979,-5375,515,899,-2319,-113,287,-630
740,222,-861,-5449,473,871,-2048,-113,287,-630
741,307,-779,-5414,393,863,-1796,-113,287,-630
742,268,-662,-5351,321,886,-1555,-113,287,-630
743,400,-590,-5176,296,825,-1338,-113,287,-630
744,432,-399,-5033,307,818,-1146,-113,287,-630
745,504,-318,-4885,347,792,-984,-113,287,-630
746,575,-225,-4797,384,760,-836,-124,256,-633
747,615,-130,-4663,453,783,-710,-124,256,-633
748,692,-47,-4592,516,803,-616,-124,256,-633
749,740,3,-4465,572,830,-528,-124,256,-633
750,733,74,-4417,624,897,-457,-124,256,-633
751,801,72,-4388,674,996,-380,-124,256,-633
752,832,58,-4419,720,1079,-314,-124,256,-633
753,867,98,-4461,761,1155,-253,-124,256,-633
754,914,101,-4493,804,1241,-205,-124,256,-633
755,991,71,-4471,799,1285,-166,-124,256,-633
756,948,65,-4503,754,1325,-130,-124,256,-633
757,978,31,-4523,734,1365,-86,-124,256,-633
758,979,-7,-4530,690,1405,-43,-124,256,-633
759,972,-57,-4563,639,1462,9,-124,256,-633
760,969,-85,-4557,592,1502,60,-124,256,-633
761,967,-28,-4568,552,1553,116,-124,256,-633
762,970,-14,-4554,511,1618,161,-109,247,-647
763,974,17,-4609,492,1645,208,-109,247,-647
764,1038,24,-4588,487,1629,228,-109,247,-647
765,1061,28,-4653,464,1536,246,-109,247,-647
766,1062,18,-4688,433,1481,270,-109,247,-647
767,1073,15,-4620,400,1412,292,-109,247,-647
768,1027,-16,-4599,342,1336,323,-109,247,-647
769,1051,6,-4525,296,1292,361,-109,247,-647
770,1035,-34,-4406,256,1265,403,-109,247,-647
771,1019,-25,-4342,229,1247,467,-109,247,-647
772,1030,-24,-4254,211,1250,540,-109,247,-647
773,1040,36,-4156,220,1294,619,-109,247,-647
774,1012,53,-4086,267,1371,699,-109,247,-647
775,1058,84,-4094,324,1495,775,-109,247,-647
776,1101,133,-4141,403,1522,842,-109,247,-647
777,1157,174,-4137,536,1465,895,-109,247,-647
778,1130,258,-4330,637,1488,950,-75,232,-654
779,1275,224,-4388,703,1399,966,-75,232,-654
780,1318,279,-4443,754,1265,973,-75,232,-654
781,1282,331,-4539,735,1231,970,-75,232,-654
782,1407,325,-4516,740,1097,962,-75,232,-654
783,1382,336,-4539,764,960,942,-75,232,-654
784,1385,361,-4607,709,938,919,-75,232,-654
785,1432,363,-4596,668,812,893,-75,232,-654
786,1414,330,-4628,605,676,856,-75,232,-654
787,1449,358,-4615,556,518,819,-75,232,-654
788,1371,368,-4599,469,448,790,-75,232,-654
789,1394,280,-4563,442,335,772,-75,232,-654
790,1338,322,-4507,427,240,761,-75,232,-654
791,1299,261,-4494,369,223,747,-75,232,-654
792,1238,159,-4475,281,231,759,-75,232,-654
793,1340,189,-4390,191,279,765,-75,232,-654
794,1296,157,-4385,213,206,789,-50,213,-653
795,1255,44,-4304,200,176,825,-50,213,-653
796,1237,-13,-4324,209,203,895,-50,213,-653
797,1210,-75,-4317,191,226,977,-50,213,-653
798,1275,-61,-4376,127,244,1061,-50,213,-653
799,1178,-88,-4411,75,227,1127,-50,213,-653
800,1231,-53,-4478,-1,292,1209,-50,213,-653
801,1233,-63,-4494,-8,223,1264,-50,213,-653
802,1229,-65,-4541,-61,164,1309,-50,213,-653
803,1292,-15,-4543,-84,91,1370,-50,213,-653
804,1287,34,-4540,-130,57,1414,-50,213,-653
805,1296,80,-4524,-168,14,1442,-50,213,-653
806,1374,170,-4461,-191,-25,1448,-50,213,-653
807,1463,286,-4352,-157,-107,1440,-50,213,-653
808,1367,305,-4357,-154,-156,1412,-50,213,-653
809,1453,356,-4344,-204,-148,1376,-50,213,-653
810,1485,370,-4278,-188,-247,1334,-44,217,-659
811,1517,393,-4198,-204,-307,1280,-44,217,-659
812,1515,436,-4147,-144,-342,1228,-44,217,-659
813,1336,259,-4152,-59,-280,1225,-44,217,-659
814,1339,235,-4111,-109,-229,1202,-44,217,-659
815,1373,174,-4099,-108,-226,1199,-44,217,-659
816,1314,97,-4160,-133,-214,1213,-44,217,-659
817,1293,77,-4187,-148,-176,1239,-44,217,-659
818,1311,89,-4247,-138,-179,1259,-44,217,-659
819,1304,46,-4323,-187,-224,1284,-44,217,-659
820,1274,97,-4326,-250,-257,1297,-44,217,-659
821,1257,28,-4291,-269,-289,1309,-44,217,-659
822,1220,-74,-4313,-245,-283,1355,-44,217,-659
823,1229,-255,-4306,-245,-306,1435,-44,217,-659
824,1181,-353,-4355,-282,-313,1546,-44,217,-659
825,1116,-447,-4451,-366,-303,1677,-44,217,-659
826,1165,-492,-4470,-444,-300,1831,-32,213,-661
827,1203,-461,-4459,-549,-322,1987,-32,213,-661
828,1218,-364,-4389,-649,-329,2100,-32,213,-661
829,1270,-112,-4291,-697,-331,2185,-32,213,-661
830,1304,82,-4251,-679,-364,2215,-32,213,-661
831,1358,210,-4147,-617,-410,2219,-32,213,-661
832,1418,323,-4072,-565,-502,2191,-32,213,-661
833,1421,462,-4016,-524,-551,2121,-32,213,-661
834,1475,564,-3916,-468,-543,2042,-32,213,-661
835,1420,679,-3832,-408,-530,1939,-32,213,-661
836,1402,677,-3760,-308,-458,1834,-32,213,-661
837,1376,595,-3795,-199,-385,1767,-32,213,-661
838,1383,483,-3839,-164,-310,1702,-32,213,-661
839,1386,305,-3837,-164,-284,1667,-32,213,-661
840,1337,282,-3903,-183,-274,1644,-32,213,-661
841,1385,209,-3919,-214,-277,1632,-32,213,-661
842,1269,206,-4007,-246,-227,1619,-24,216,-648
843,1234,29,-4040,-295,-211,1622,-24,216,-648
844,1309,-92,-4095,-348,-227,1665,-24,216,-648
845,1202,-211,-4123,-397,-212,1755,-24,216,-648
846,1154,-93,-4114,-414,-242,1808,-24,216,-648
847,1106,-256,-4124,-479,-204,1886,-24,216,-648
848,1307,-253,-4161,-615,-272,1945,-24,216,-648
849,1129,-136,-4178,-663,-137,2061,-24,216,-648
850,1252,-17,-4241,-818,-161,2087,-24,216,-648
851,1149,88,-4221,-824,-128,2112,-24,216,-648
852,1248,271,-4150,-752,-44,2130,-24,216,-648
853,1369,412,-4063,-882,-176,2058,-24,216,-648
854,1300,508,-4038,-782,-104,2012,-24,216,-648
855,1501,545,-3867,-831,-80,1964,-24,216,-648
856,1417,621,-3930,-785,-113,1890,-24,216,-648
857,1422,683,-3967,-701,-137,1789,-24,216,-648
858,1446,710,-3938,-562,-162,1708,-15,231,-650
859,1456,616,-4041,-569,-263,1593,-15,231,-650
860,1440,530,-3944,-523,-380,1524,-15,231,-650
861,1402,553,-3904,-513,-377,1456,-15,231,-650
862,1324,514,-3851,-533,-407,1389,-15,231,-650
863,1312,569,-3793,-476,-424,1335,-15,231,-650
864,1371,444,-3715,-438,-418,1303,-15,231,-650
865,1419,471,-3697,-411,-381,1289,-15,231,-650
866,1287,422,-3684,-376,-308,1274,-15,231,-650
867,1259,460,-3730,-313,-226,1252,-15,231,-650
868,1258,421,-3698,-273,-156,1255,-15,231,-650
869,1445,345,-3753,-363,-204,1215,-15,231,-650
870,1387,459,-3791,-321,-107,1208,-15,231,-650
871,1400,518,-3784,-333,-19,1181,-15,231,-650
872,1345,613,-3806,-324,2,1155,-15,231,-650
873,1399,649,-3803,-297,-53,1121,-15,231,-650
874,1408,774,-3896,-209,30,1081,-2,230,-648
875,1526,689,-3903,-248,-10,1018,-2,230,-648
876,1384,807,-4010,-244,-112,938,-2,230,-648
877,1347,882,-3990,-137,-78,873,-2,230,-648
878,1468,758,-4058,-216,-153,781,-2,230,-648
879,1427,841,-4084,-218,-233,706,-2,230,-648
880,1486,840,-4087,-252,-270,631,-2,230,-648
881,1513,862,-4107,-281,-391,544,-2,230,-648
882,1442,903,-4104,-250,-448,482,-2,230,-648
883,1560,955,-4070,-226,-596,400,-2,230,-648
884,1373,1041,-4148,-43,-570,327,-2,230,-648
885,1518,917,-4105,-47,-717,238,-2,230,-648
886,1493,955,-4075,28,-866,139,-2,230,-648
887,1426,853,-4036,64,-915,76,-2,230,-648
888,1450,836,-4035,36,-1006,-2,-2,230,-648
889,1456,847,-4067,-19,-1064,-74,-2,230,-648
890,1481,911,-4066,-79,-1152,-189,-9,225,-642
891,1490,972,-4128,-117,-1298,-320,-9,225,-642
892,1437,1021,-4294,-82,-1361,-450,-9,225,-642
893,1493,1021,-4365,-79,-1443,-589,-9,225,-642
894,1556,1079,-4575,-197,-1562,-749,-9,225,-642
895,1682,1233,-4958,-376,-1818,-999,-9,225,-642
896,1809,1366,-5187,-618,-2137,-1278,-9,225,-642
897,1841,1502,-5199,-802,-2516,-1590,-9,225,-642
898,1911,1593,-5029,-879,-2904,-1912,-9,225,-642
899,1863,1669,-4646,-854,-3208,-2201,-9,225,-642
900,1800,1735,-4256,-753,-3473,-2478,-9,225,-642
901,1703,1695,-3987,-617,-3539,-2755,-9,225,-642
902,1617,1679,-3686,-456,-3527,-3004,-9,225,-642
903,1484,1635,-3412,-304,-3345,-3242,-9,225,-642
904,1385,1555,-3184,-88,-3201,-3476,-9,225,-642
905,1398,1449,-2972,206,-3093,-3697,-9,225,-642
906,1323,1374,-2869,487,-2958,-3880,-86,249,-645
907,1283,1196,-2821,657,-2853,-4081,-86,249,-645
908,1253,1064,-2792,703,-2712,-4271,-86,249,-645
909,1200,972,-2739,692,-2589,-4453,-86,249,-645
910,1188,978,-2791,872,-2550,-4594,-86,249,-645
911,1100,796,-3015,1110,-2483,-4727,-86,249,-645
912,1041,575,-3365,1229,-2397,-4832,-86,249,-645
913,948,308,-3729,1170,-2299,-4912,-86,249,-645
914,999,110,-3847,990,-2224,-4972,-86,249,-645
915,790,-326,-4033,518,-1928,-4961,-86,249,-645
916,684,-370,-3985,399,-1807,-4886,-86,249,-645
917,509,-373,-3952,309,-1500,-4769,-86,249,-645
918,436,-473,-3930,170,-1082,-4609,-86,249,-645
919,339,-587,-4028,109,-669,-4424,-86,249,-645
920,201,-730,-4163,-20,-210,-4218,-86,249,-645
921,183,-865,-4216,-154,163,-3978,-86,249,-645
922,123,-939,-4375,-218,481,-3738,-160,220,-644
923,63,-992,-4506,-261,773,-3462,-160,220,-644
924,77,-1065,-4647,-263,947,-3189,-160,220,-644
925,81,-1127,-4766,-263,1025,-2904,-160,220,-644
926,68,-1082,-4903,-286,1104,-2610,-160,220,-644
927,115,-1069,-4925,-308,1122,-2355,-160,220,-644
928,128,-1025,-4970,-365,1123,-2093,-160,220,-644
929,119,-945,-4971,-428,1132,-1859,-160,220,-644
930,174,-857,-4865,-452,1126,-1647,-160,220,-644
931,217,-770,-4785,-413,1139,-1432,-160,220,-644
932,311,-643,-4620,-325,1129,-1260,-160,220,-644
933,276,-522,-4522,-249,1172,-1100,-160,220,-644
934,354,-455,-4477,-155,1250,-962,-160,220,-644
935,408,-345,-4399,-96,1296,-853,-160,220,-644
936,437,-319,-4353,-38,1386,-759,-160,220,-644
937,498,-290,-4301,16,1441,-683,-149,217,-646
938,558,-302,-4306,105,1460,-622,-149,217,-646
939,527,-272,-4363,278,1468,-552,-149,217,-646
940,591,-326,-4518,417,1482,-476,-149,217,-646
941,612,-319,-4791,441,1478,-419,-149,217,-646
942,690,-245,-4912,348,1372,-401,-149,217,-646
943,767,-8,-5010,264,1242,-418,-149,217,-646
944,831,90,-5039,236,1124,-438,-149,217,-646
945,803,107,-4999,253,961,-463,-149,217,-646
946,834,106,-4980,297,840,-477,-149,217,-646
947,764,9,-5004,285,742,-477,-149,217,-646
948,721,-103,-4928,228,695,-455,-149,217,-646
949,685,-218,-4929,159,678,-410,-149,217,-646
950,604,-296,-4882,109,654,-349,-149,217,-646
951,593,-318,-4776,86,658,-261,-149,217,-646
952,610,-349,-4677,82,657,-161,-149,217,-646
953,572,-329,-4595,72,647,-82,-142,216,-656
954,583,-368,-4550,40,656,14,-142,216,-656
955,580,-359,-4501,11,707,101,-142,216,-656
956,614,-284,-4441,6,740,182,-142,216,-656
957,624,-218,-4392,18,755,256,-142,216,-656
958,687,-140,-4379,58,751,308,-142,216,-656
959,713,-74,-4375,92,731,345,-142,216,-656
960,737,-44,-4348,92,729,381,-142,216,-656
961,753,-39,-4363,88,707,401,-142,216,-656
962,795,-8,-4338,85,687,430,-142,216,-656
963,777,14,-4343,86,667,451,-142,216,-656
964,797,63,-4372,97,672,482,-142,216,-656
965,819,60,-4317,116,645,495,-142,216,-656
966,824,109,-4302,129,615,517,-142,216,-656
967,851,117,-4311,164,613,541,-142,216,-656
968,843,180,-4300,197,614,553,-142,216,-656
969,832,156,-4263,199,653,569,-142,216,-656
970,875,188,-4256,231,641,570,-117,205,-656
971,860,172,-4296,283,640,582,-117,205,-656
972,876,233,-4249,350,615,595,-117,205,-656
973,872,160,-4291,389,603,605,-117,205,-656
974,849,102,-4301,371,603,619,-117,205,-656
975,849,76,-4351,369,543,638,-117,205,-656
976,815,-16,-4334,340,511,668,-117,205,-656
977,775,-60,-4355,313,491,712,-117,205,-656
978,831,-89,-4325,289,477,764,-117,205,-656
979,803,-110,-4369,249,494,835,-117,205,-656
980,805,-153,-4411,264,462,890,-117,205,-656
981,795,-204,-4420,277,356,947,-117,205,-656
982,792,-230,-4519,251,346,1032,-117,205,-656
983,793,-265,-4520,215,291,1113,-117,205,-656
984,765,-276,-4582,133,299,1199,-117,205,-656
985,790,-231,-4633,59,272,1278,-117,205,-656
986,795,-203,-4579,-10,233,1334,-100,194,-652
987,849,-160,-4596,-20,189,1402,-100,194,-652
988,818,-202,-4628,-56,190,1467,-100,194,-652
989,898,-113,-4509,-82,157,1511,-100,194,-652
990,940,-58,-4481,-85,90,1560,-100,194,-652
991,899,49,-4439,-74,109,1594,-100,194,-652
992,902,53,-4404,-27,101,1599,-100,194,-652
993,965,78,-4358,7,115,1614,-100,194,-652
994,982,52,-4296,10,121,1616,-100,194,-652
995,954,100,-4259,-6,119,1616,-100,194,-652
996,979,73,-4229,-12,171,1627,-100,194,-652
997,972,242,-4206,146,159,1621,-100,194,-652
998,1001,137,-4236,89,217,1606,-100,194,-652
999,1063,160,-4320,99,243,1606,-100,194,-652
1000,1020,81,-4358,100,274,1600,-100,194,-652
1001,1064,76,-4316,48,286,1596,-100,194,-652
1002,1112,88,-4322,22,221,1583,-91,203,-660
1003,1053,123,-4312,5,179,1567,-91,203,-660
1004,1042,128,-4294,-4,187,1556,-91,203,-660
1005,1046,145,-4295,-29,188,1537,-91,203,-660
1006,1024,83,-4236,-56,197,1515,-91,203,-660
1007,1033,8,-4232,-100,203,1513,-91,203,-660
1008,996,-59,-4177,-150,194,1539,-91,203,-660
1009,962,-81,-4163,-194,233,1568,-91,203,-660
1010,1004,-110,-4178,-228,295,1603,-91,203,-660
1011,983,-52,-4170,-262,327,1637,-91,203,-660
1012,1010,13,-4129,-297,366,1638,-91,203,-660
1013,1015,10,-4058,-299,384,1651,-91,203,-660
1014,975,55,-4100,-295,412,1654,-91,203,-660
