,ax,ay,az,gx,gy,gz,cx,cy,cz
520,1103,1295,-4109,-241,6,79,-59,353,-577
521,1118,1290,-4114,-274,6,77,-59,353,-577
522,1088,1344,-4204,-285,20,79,-59,353,-577
523,1097,1298,-4165,-264,16,101,-59,353,-577
524,1134,1244,-4156,-265,-29,169,-59,353,-577
525,1082,1160,-4147,-303,-159,252,-59,353,-577
526,1063,1271,-4114,-343,-245,225,-59,353,-577
527,1063,1347,-4018,-333,-248,226,-59,353,-577
528,1083,1414,-3859,-290,-163,216,-69,366,-569
529,1042,1454,-3740,-268,-57,172,-69,366,-569
530,1023,1426,-3634,-210,81,107,-69,366,-569
531,1001,1376,-3569,-84,259,81,-69,366,-569
532,953,1282,-3552,60,428,82,-69,366,-569
533,967,1219,-3558,185,593,119,-69,366,-569
534,959,1187,-3652,259,763,142,-69,366,-569
535,948,1172,-3792,262,920,159,-69,366,-569
536,971,1190,-3818,232,1076,177,-69,366,-569
537,910,1195,-3806,288,1369,170,-69,366,-569
538,796,1207,-4053,534,2041,226,-69,366,-569
539,841,1084,-3940,587,2831,345,-69,366,-569
540,950,1050,-3763,545,3467,457,-69,366,-569
541,855,1108,-3582,689,4303,580,-69,366,-569
542,820,1117,-3380,1155,5386,793,-69,366,-569
543,863,1088,-3254,1699,6560,1015,-69,366,-569
544,1066,1143,-3112,2223,7646,1180,-23,351,-581
545,1088,997,-3097,2497,8829,1187,-23,351,-581
546,1463,1187,-3253,2792,9861,1148,-23,351,-581
547,1797,1292,-3727,3174,10644,1066,-23,351,-581
548,2029,1128,-3960,3849,11698,1004,-23,351,-581
549,2375,721,-4026,4383,12980,821,-23,351,-581
550,2746,555,-4228,4514,13997,366,-23,351,-581
551,3111,604,-4679,4386,14899,-192,-23,351,-581
552,3829,633,-4912,4171,15353,-863,-23,351,-581
553,4288,721,-4914,4100,15817,-1548,-23,351,-581
554,4526,714,-4498,4178,16719,-2171,-23,351,-581
555,5557,1105,-3771,4390,16729,-2349,-23,351,-581
556,4989,1006,-3483,4943,16662,-2364,-23,351,-581
557,5295,957,-2837,5430,16309,-2652,-23,351,-581
558,5080,972,-2890,6188,15374,-3219,-23,351,-581
559,4450,1287,-849,5880,14685,-3720,230,265,-558
560,3508,1398,-1827,6129,16809,-3751,230,265,-558
561,3363,1284,-1531,5283,19067,-4835,230,265,-558
562,3009,1665,-2662,4029,22346,-5439,230,265,-558
563,3844,1325,-2692,2614,22900,-4539,230,265,-558
564,4260,1165,-2234,1391,21806,-3354,230,265,-558
565,4265,1772,-1661,1408,19788,-2243,230,265,-558
566,3359,1919,-1028,1712,18047,-1013,230,265,-558
567,1887,1323,-376,1606,17762,-292,230,265,-558
568,217,-173,526,1088,17609,-1047,230,265,-558
569,-707,-418,931,107,17156,-1117,230,265,-558
570,-550,531,1593,-230,16905,-45,230,265,-558
571,2086,1555,-145,-445,19273,132,230,265,-558
572,4203,3544,-291,579,21034,1164,230,265,-558
573,6799,2355,-807,2054,20277,1524,230,265,-558
574,8433,367,-1467,2625,18892,1259,230,265,-558
575,8097,-756,-1758,2087,17125,573,474,245,-327
576,7090,-980,-1929,701,15639,391,474,245,-327
577,6466,171,-1750,-99,13799,242,474,245,-327
578,5691,958,-1377,207,11696,354,474,245,-327
579,5067,968,-1047,591,10263,572,474,245,-327
580,4211,656,-765,884,9216,603,474,245,-327
581,3703,-63,-753,659,8469,413,474,245,-327
582,3299,-175,-292,142,8414,73,474,245,-327
583,3520,381,-22,32,8438,-208,474,245,-327
584,4341,808,-303,300,7728,-520,474,245,-327
585,4778,836,-394,527,6601,-988,474,245,-327
586,4673,771,-429,667,5753,-1082,474,245,-327
587,4407,520,-516,622,4988,-990,474,245,-327
588,3700,283,-37,454,4712,-1131,474,245,-327
589,5380,60,-917,26,2194,-2104,474,245,-327
590,4601,491,694,-660,3316,-1261,474,245,-327
591,2657,985,-295,-240,3807,-584,525,247,-174
592,2825,-402,-407,-461,3715,184,525,247,-174
593,3677,1887,-1181,-715,2589,-165,525,247,-174
594,4147,-2804,-1306,-4230,1941,1580,525,247,-174
595,3157,7818,289,2998,2228,-2201,525,247,-174
596,1958,-315,470,1053,2559,165,525,247,-174
597,2875,436,483,183,2497,616,525,247,-174
598,3686,1364,-223,440,1938,-281,525,247,-174
599,4610,-211,1097,-55,1950,43,525,247,-174
600,4569,1913,-206,232,1496,-469,525,247,-174
601,4724,-156,659,569,804,-389,525,247,-174
602,4242,1039,247,-611,674,7,525,247,-174
603,4506,2196,14,614,-115,-815,525,247,-174
604,3118,-171,312,-560,146,-452,525,247,-174
605,2914,1584,297,82,274,-730,525,247,-174
606,2786,1016,255,-79,743,-705,525,247,-174
607,3141,989,69,103,761,-603,525,247,-174
608,3415,794,142,-65,908,-508,525,247,-174
609,3532,1072,63,28,831,-419,525,247,-174
610,3442,819,188,64,746,-357,525,247,-174
611,3406,630,357,-78,826,-358,525,247,-174
612,3420,803,302,-267,829,-283,525,247,-174
613,3427,720,457,-387,889,-212,525,247,-174
614,3569,713,524,-439,921,-228,525,247,-174
615,3681,863,635,-451,925,-228,525,247,-174
616,3691,948,784,-425,897,-252,525,247,-174
617,3873,973,833,-343,849,-314,525,247,-174
618,3899,958,881,-268,768,-266,525,247,-174
619,3892,953,1003,-248,730,-202,525,247,-174
620,3988,989,934,-212,652,-283,525,247,-174
621,3800,1006,1094,-253,598,-319,525,247,-174
622,3736,987,1079,-306,621,-402,525,247,-174
623,3681,1119,1076,-325,667,-436,517,258,-127
624,3844,1157,1031,-378,623,-346,517,258,-127
625,3913,1198,996,-350,630,-283,517,258,-127
626,3948,1225,970,-226,510,-228,517,258,-127
627,3975,1198,998,-247,445,-174,517,258,-127
628,4004,1189,1100,-245,417,-146,517,258,-127
629,4040,1177,1164,-189,326,-139,517,258,-127
630,4115,1165,1167,-136,272,-159,517,258,-127
631,4160,1215,1202,-90,198,-179,517,258,-127
632,4109,1193,1243,-24,126,-248,517,258,-127
633,4095,1184,1268,54,62,-310,517,258,-127
634,4049,1179,1275,118,-4,-243,517,258,-127
635,4028,1155,1202,156,-44,-240,517,258,-127
636,3991,1135,1158,167,-50,-252,517,258,-127
637,3901,1115,1089,146,-56,-231,517,258,-127
638,3819,1136,1066,119,-14,-244,517,258,-127
639,3829,1103,1012,122,20,-236,520,263,-125
640,3823,1123,916,114,36,-197,520,263,-125
641,3859,1131,950,108,33,-149,520,263,-125
642,3891,1130,964,124,11,-99,520,263,-125
643,3912,1119,995,112,-10,-45,520,263,-125
644,3879,1114,1025,109,-29,1,520,263,-125
645,3834,1095,1056,118,-14,3,520,263,-125
646,3857,1045,1043,128,-19,-16,520,263,-125
647,3881,1060,1043,116,-12,-10,520,263,-125
648,3968,1053,1002,116,-26,-14,520,263,-125
649,3940,1059,1031,143,-73,-45,520,263,-125
650,3824,1030,1060,134,-99,-29,520,263,-125
651,3635,856,1001,78,-29,-27,520,263,-125
652,3647,931,944,56,41,-12,520,263,-125
653,3690,938,877,57,83,6,520,263,-125
654,3764,936,883,51,80,-2,520,263,-125
655,3758,925,886,33,64,-24,511,258,-117
656,3795,969,930,13,52,-22,511,258,-117
657,3781,979,943,7,43,-23,511,258,-117
658,3853,1007,982,45,9,-28,511,258,-117
659,3780,954,980,65,34,-44,511,258,-117
660,3769,934,911,90,-18,-48,511,258,-117
661,3814,979,965,79,-42,-57,511,258,-117
662,3801,905,1001,117,-79,-83,511,258,-117
663,3838,877,977,99,-93,-107,511,258,-117
664,3742,887,886,53,-45,-109,511,258,-117
665,3736,897,861,30,-42,-106,511,258,-117
666,3689,957,818,28,-49,-92,511,258,-117
667,3687,919,865,10,-38,-93,511,258,-117
668,3624,920,906,-45,17,-83,511,258,-117
669,3675,906,861,-55,35,-82,511,258,-117
670,3717,1016,924,-63,37,-78,511,258,-117
671,3690,974,896,-48,48,-103,513,266,-131
672,3691,960,933,-45,63,-112,513,266,-131
673,3733,957,928,-43,80,-101,513,266,-131
674,3760,930,943,-20,75,-104,513,266,-131
675,3768,859,941,-17,79,-122,513,266,-131
676,3769,862,894,-37,86,-138,513,266,-131
677,3769,887,915,-47,80,-137,513,266,-131
678,3810,883,943,-46,75,-141,513,266,-131
679,3877,947,964,-36,35,-126,513,266,-131
680,3860,957,969,-26,9,-127,513,266,-131
681,3873,975,979,-4,-15,-141,513,266,-131
682,3832,969,968,25,-41,-153,513,266,-131
683,3835,940,923,50,-59,-143,513,266,-131
684,3820,941,943,33,-90,-152,513,266,-131
685,3711,958,996,15,-51,-162,513,266,-131
686,3691,968,899,-15,-27,-161,513,266,-131
687,3716,1034,907,-13,-1,-146,513,266,-131
688,3718,1024,881,-23,21,-128,516,269,-126
689,3723,1002,867,-23,54,-134,516,269,-126
690,3708,1009,881,-27,58,-97,516,269,-126
691,3729,1030,893,-12,56,-55,516,269,-126
692,3791,1003,903,-26,46,-19,516,269,-126
693,3817,1056,942,-33,19,5,516,269,-126
694,3879,1018,954,-42,-8,11,516,269,-126
695,3841,1071,1042,-31,-41,44,516,269,-126
696,3846,1044,1063,3,-71,70,516,269,-126
697,3827,1023,965,8,-84,69,516,269,-126
698,3820,982,972,9,-114,69,516,269,-126
699,3882,972,919,-9,-129,50,516,269,-126
700,3844,1010,926,-12,-164,88,516,269,-126
701,3871,1032,886,-23,-212,98,516,269,-126
702,3842,1079,937,-10,-260,107,516,269,-126
703,3808,1018,916,37,-269,110,516,269,-126
704,3810,990,892,-28,-297,116,510,260,-122
705,3789,967,818,-98,-303,166,510,260,-122
706,3909,985,779,-113,-378,227,510,260,-122
707,3900,1099,892,-159,-458,316,510,260,-122
708,3904,1195,988,-35,-504,360,510,260,-122
709,3915,1132,974,44,-573,382,510,260,-122
710,3900,1001,901,34,-669,402,510,260,-122
711,4041,1019,751,21,-805,323,510,260,-122
712,4200,1036,721,94,-1032,244,510,260,-122
713,4054,1014,768,116,-1200,291,510,260,-122
714,4107,1060,708,120,-1331,267,510,260,-122
715,4116,863,716,49,-1544,240,510,260,-122
716,4058,897,730,-49,-1677,148,510,260,-122
717,3980,883,648,-85,-1796,103,510,260,-122
718,3868,999,640,-84,-1874,62,510,260,-122
719,3778,951,678,-89,-1909,111,510,260,-122
720,3900,933,599,-96,-1951,95,513,265,-153
721,3870,981,700,-97,-2028,119,513,265,-153
722,4050,1031,528,-57,-2147,49,513,265,-153
723,3858,1016,652,-36,-2216,76,513,265,-153
724,3934,951,556,-38,-2277,11,513,265,-153
725,3882,932,553,-75,-2354,17,513,265,-153
726,3913,976,506,-98,-2436,7,513,265,-153
727,3702,1014,601,-107,-2521,69,513,265,-153
728,4058,980,594,-31,-3160,461,513,265,-153
729,3270,1014,183,-247,-3569,207,513,265,-153
730,3531,985,616,-55,-2763,162,513,265,-153
731,4110,906,368,-122,-3032,220,513,265,-153
732,4371,908,293,-125,-3274,215,513,265,-153
733,4292,900,190,-200,-3908,128,513,265,-153
734,4077,862,201,-262,-4104,50,513,265,-153
735,3974,853,94,-274,-4199,71,513,265,-153
736,3955,847,42,-357,-4496,134,513,261,-200
737,3903,982,152,-388,-4598,54,512,261,-200
738,3876,901,101,-344,-4731,57,512,261,-200
739,3862,990,188,-355,-4757,3,512,261,-200
740,3901,997,-103,-395,-4793,-30,512,261,-200
741,3780,880,-64,-394,-4855,-59,512,261,-200
742,3690,907,-86,-387,-4796,-42,512,261,-200
743,3773,862,-215,-349,-4746,10,512,261,-200
744,3817,906,-184,-356,-4767,-20,512,261,-200
745,3776,799,-275,-430,-4870,-2,512,261,-200
746,3723,799,-380,-449,-4909,6,512,261,-200
747,3629,872,-311,-464,-4893,-27,512,261,-200
748,3610,913,-266,-463,-4847,-39,512,261,-200
749,3586,864,-321,-472,-4794,33,512,261,-200
750,3619,956,-350,-454,-4757,49,512,261,-200
751,3707,964,-360,-465,-4702,12,512,261,-200
752,3726,1029,-395,-440,-4591,214,512,261,-200
753,3934,1031,-533,-352,-4515,291,512,261,-200
754,3841,1031,-519,-223,-4675,174,512,261,-200
755,3532,1320,-277,-243,-4780,-503,512,261,-200
756,3701,883,-301,-156,-4680,-161,512,261,-200
757,3752,708,-575,-198,-4731,157,512,261,-200
758,3729,644,-250,-491,-4713,187,512,261,-200
759,3666,926,-407,-642,-4620,236,512,261,-200
760,3729,1332,-218,-507,-4655,-110,512,261,-200
761,3303,1199,-354,-3,-4131,-260,512,261,-200
762,3726,1007,-456,-280,-4229,-49,512,261,-200
763,3674,1027,-114,-367,-4308,-441,512,261,-200
764,3707,999,-455,-374,-4202,-210,512,261,-200
765,3729,826,-1117,-108,-4198,147,512,261,-200
766,3680,1179,-424,-160,-4431,-422,512,261,-200
767,3764,883,-971,-33,-4271,32,512,261,-200
768,3699,1175,-489,-121,-4543,-587,446,271,-363
769,3907,776,-1643,224,-4178,73,446,271,-363
770,4202,1275,-702,-14,-4779,-653,446,271,-363
771,3872,1501,-617,160,-4735,-627,446,271,-363
772,3917,1346,-1609,218,-4972,35,446,271,-363
773,3579,940,-909,727,-5101,-205,446,271,-363
774,3475,967,-1391,488,-5029,-108,446,271,-363
775,3831,1150,-1302,256,-5272,-40,446,271,-363
776,3636,945,-881,262,-4889,-73,446,271,-363
777,3716,1250,-1386,16,-4959,-8,446,271,-363
778,3672,790,-1491,149,-4710,551,446,271,-363
779,3410,231,279,-491,-4673,429,446,271,-363
780,2885,1110,-1332,-1099,-3798,374,446,271,-363
781,3513,1412,-1905,-501,-3892,747,446,271,-363
782,3921,1167,-1609,-339,-3882,1009,446,271,-363
783,4515,1215,-1988,11,-4171,1305,446,271,-363
784,4980,1604,-2956,913,-5386,1402,404,266,-434
785,5046,1136,-2781,1396,-6477,1272,404,266,-434
786,4595,420,-2698,937,-6780,1247,404,266,-434
787,4554,88,-2658,7,-7233,1345,404,266,-434
788,4312,-121,-2614,-998,-8080,1311,404,266,-434
789,4124,-198,-2486,-1986,-8719,1066,404,266,-434
790,3813,270,-2131,-2639,-8978,619,404,266,-434
791,3419,327,-1960,-3510,-7892,-54,404,266,-434
792,3665,1279,-2149,-3408,-7352,239,404,266,-434
793,4339,1314,-1046,-2609,-7045,710,404,266,-434
794,4062,978,-1601,-2535,-6422,355,404,266,-434
795,4479,712,-1567,-2371,-6664,115,404,266,-434
796,3970,642,-1958,-2288,-6507,119,404,266,-434
797,3783,776,-1901,-2196,-6125,93,404,266,-434
798,3460,1045,-1994,-2121,-5580,-57,404,266,-434
799,3442,1121,-1921,-2022,-5117,67,404,266,-434
800,3478,964,-1893,-2137,-4999,209,312,275,-499
801,3234,999,-1741,-2241,-5007,41,312,275,-499
802,3070,1087,-1804,-2118,-4697,10,312,275,-499
803,2996,1156,-1751,-2110,-4461,-4,312,275,-499
804,2922,1305,-1825,-1683,-4099,-22,312,275,-499
805,2961,1219,-1924,-1651,-3828,-1,312,275,-499
806,3082,1286,-2063,-1619,-3759,32,312,275,-499
807,3038,1394,-2287,-1277,-3667,4,312,275,-499
808,3075,1312,-2563,-930,-3766,98,312,275,-499
809,3328,1293,-2824,-611,-4082,212,312,275,-499
810,3570,1079,-3042,-530,-4500,300,312,275,-499
811,3943,898,-3014,-678,-5206,305,312,275,-499
812,3726,315,-3194,-1494,-5707,288,312,275,-499
813,3561,682,-3106,-1922,-5875,233,312,275,-499
814,3526,830,-2947,-2022,-5865,282,312,275,-499
815,3110,1042,-2899,-2071,-6095,345,312,309,-534
816,2884,1154,-2680,-2071,-6275,465,227,309,-534
817,2800,1146,-2606,-2084,-6609,499,227,309,-534
818,2525,858,-2609,-2087,-6978,526,227,309,-534
819,2547,561,-2672,-2327,-7303,600,227,309,-534
820,2043,1575,-2774,-1851,-6702,429,227,309,-534
821,1836,1394,-2700,-1785,-5897,359,227,309,-534
822,2254,1919,-2524,-1337,-5655,412,227,309,-534
823,2380,1509,-2837,-786,-5447,509,227,309,-534
824,2743,1435,-3276,-762,-5744,540,227,309,-534
825,2858,1353,-3662,-645,-6163,588,227,309,-534
826,3205,1126,-3990,-853,-6582,601,227,309,-534
827,3150,1172,-4152,-888,-6740,415,227,309,-534
828,3103,822,-4096,-981,-6638,488,227,309,-534
829,3030,536,-3851,-1268,-6758,536,227,309,-534
830,2890,412,-3640,-1754,-7307,572,227,309,-534
831,2355,540,-3446,-2141,-7857,561,123,336,-571
832,2144,672,-3124,-2478,-8126,793,123,336,-571
833,2255,817,-3216,-2687,-8382,782,123,336,-571
834,1925,1026,-3012,-2649,-8070,792,123,336,-571
835,1797,1217,-3090,-2727,-7623,722,123,336,-571
836,1664,1273,-2900,-2640,-7233,773,123,336,-571
837,1629,1157,-2847,-2543,-7050,737,123,336,-571
838,1628,1112,-2933,-2507,-6872,626,123,336,-571
839,1615,1564,-3186,-2148,-6382,682,123,336,-571
840,1577,1323,-3200,-1907,-5964,536,123,336,-571
841,1418,1526,-2995,-1688,-5511,504,123,336,-571
842,1859,1344,-3027,-1602,-5371,618,123,336,-571
843,1418,2160,-3594,-1042,-4971,356,123,336,-571
844,1768,1309,-3566,-932,-4644,336,123,336,-571
845,2170,1536,-3794,-830,-4826,274,123,336,-571
846,1946,1557,-3909,-631,-4594,246,123,336,-571
847,2003,1321,-3998,-929,-4732,164,123,336,-571
848,1676,1377,-4183,-858,-4524,123,123,336,-571
849,2242,1414,-4151,-768,-4593,120,123,336,-571
850,2046,1523,-4212,-482,-4574,64,123,336,-571
851,1809,1427,-4174,-504,-4794,0,123,336,-571
852,1654,1376,-4188,-483,-4957,-56,123,336,-571
853,1744,1425,-4238,-382,-4864,-31,123,336,-571
854,1484,1287,-4210,-455,-4596,-27,123,336,-571
855,1420,1244,-4187,-639,-4442,-51,123,336,-571
856,1429,1396,-3950,-688,-4106,18,123,336,-571
857,1141,1427,-3880,-823,-3829,-5,123,336,-571
858,1149,1396,-3716,-863,-3544,37,123,336,-571
859,1166,1519,-3691,-908,-3430,13,123,336,-571
860,1021,1474,-3717,-894,-3364,5,123,336,-571
861,982,1405,-3703,-860,-3203,18,123,336,-571
862,938,1493,-3704,-778,-3072,52,-69,388,-558
863,931,1462,-3721,-630,-2818,99,-69,388,-558
864,811,1551,-3820,-578,-2563,85,-69,388,-558
865,801,1516,-3772,-588,-2300,72,-69,388,-558
866,856,1522,-3823,-587,-2070,107,-69,388,-558
867,870,1626,-3875,-552,-1815,126,-69,388,-558
868,851,1576,-3882,-507,-1692,88,-69,388,-558
869,862,1586,-3861,-438,-1559,87,-69,388,-558
870,884,1490,-3856,-346,-1506,73,-69,388,-558
871,843,1573,-3943,-278,-1355,27,-69,388,-558
872,939,1570,-4015,-147,-1237,62,-69,388,-558
873,925,1458,-4132,-107,-1122,93,-69,388,-558
874,946,1404,-4159,-135,-1036,82,-69,388,-558
875,865,1369,-4174,-151,-971,91,-69,388,-558
876,877,1352,-4188,-101,-822,140,-69,388,-558
877,854,1459,-4215,-49,-586,192,-69,388,-558
878,893,1355,-4182,-24,-380,231,-93,395,-555
879,817,1397,-4146,-65,-142,214,-93,395,-555
880,890,1408,-4074,-51,2,229,-93,395,-555
881,873,1521,-4044,-26,100,186,-93,395,-555
882,891,1573,-4034,32,190,133,-93,395,-555
883,882,1563,-4005,80,339,118,-93,395,-555
884,816,1570,-4011,7,487,80,-93,395,-555
885,825,1587,-3944,-55,657,51,-93,395,-555
886,760,1618,-3949,-103,825,23,-93,395,-555
887,754,1606,-3833,-49,1084,35,-93,395,-555
888,781,1569,-3800,50,1300,106,-93,395,-555
889,703,1577,-3814,127,1566,109,-93,395,-555
890,742,1495,-3813,268,1859,161,-93,395,-555
891,753,1490,-3855,392,2140,204,-93,395,-555
892,837,1429,-3902,464,2394,242,-93,395,-555
893,851,1408,-3841,508,2641,270,-93,395,-555
894,899,1409,-3849,551,2899,287,-93,381,-550
895,900,1456,-3797,595,3174,304,-70,381,-550
896,941,1462,-3718,644,3482,323,-70,381,-550
897,970,1421,-3668,754,3796,357,-70,381,-550
898,1028,1453,-3539,866,4092,387,-70,381,-550
899,1032,1451,-3432,1005,4438,413,-70,381,-550
900,1090,1399,-3336,1157,4825,460,-70,381,-550
901,1083,1379,-3275,1375,5257,463,-70,381,-550
902,1149,1417,-3291,1664,5702,440,-70,381,-550
903,1179,1530,-3472,2158,6204,314,-70,381,-550
904,1220,1441,-3337,2657,7010,256,-70,381,-550
905,1334,1393,-3367,3049,7870,189,-70,381,-550
906,1448,1356,-3225,3375,8777,37,-70,381,-550
907,1672,1318,-3117,3605,9514,-117,-70,381,-550
908,1857,1441,-3106,3975,10157,-275,-70,381,-550
909,1944,1577,-3092,4494,10699,-472,-70,381,-550
910,2167,1575,-3133,4996,11289,-647,51,340,-580
911,2348,1546,-3026,5497,11703,-844,51,340,-580
912,2566,1435,-3023,6007,11943,-945,51,340,-580
913,2632,1242,-3026,6383,12217,-1052,51,340,-580
914,3187,1141,-3157,6878,12292,-1032,51,340,-580
915,3704,908,-2569,7139,12050,-1268,51,340,-580
916,3657,747,-2508,7165,11732,-1382,51,340,-580
917,3479,905,-2672,7145,11618,-1608,51,340,-580
918,3815,1090,-2523,7107,10765,-1792,51,340,-580
919,3086,1198,-2831,7066,10896,-1735,51,340,-580
920,2696,1061,-3215,7080,11735,-1813,51,340,-580
921,3122,779,-3172,6700,12290,-1950,51,340,-580
922,3730,590,-3713,6353,12633,-1922,51,340,-580
923,3861,362,-3650,5879,13045,-1971,51,340,-580
924,4154,180,-3877,5586,13167,-2032,51,340,-580
925,4454,-111,-4100,5423,13287,-2032,51,340,-580
926,4358,-567,-4034,5223,14500,-2033,267,224,-565
927,4919,-871,-2971,4716,16099,-2368,267,224,-565
928,4890,-936,-2451,3838,17234,-2797,267,224,-565
929,4204,-671,-1898,2088,18542,-3117,267,224,-565
930,5202,430,-1890,1356,17949,-3139,267,224,-565
931,5165,778,-2368,913,17043,-2935,267,224,-565
932,5404,981,-2518,878,15766,-2480,267,224,-565
933,5202,750,-2332,606,14991,-2480,267,224,-565
934,5017,936,-1643,408,14697,-2524,267,224,-565
935,4212,377,-1381,-12,15407,-2174,267,224,-565
936,4565,437,-1515,-284,15583,-1817,267,224,-565
937,4571,446,-1469,-497,14592,-1689,267,224,-565
938,4425,408,-1137,-947,13518,-1750,267,224,-565
939,4372,950,-1208,-1075,12789,-1917,267,224,-565
940,3800,1022,-902,-1099,12391,-1703,267,224,-565
941,3769,1518,-1098,-1041,12280,-1351,464,225,-358
942,4231,1710,-1263,-306,11279,-909,464,225,-358
943,3998,978,-1056,-13,10352,-503,464,225,-358
944,3645,619,-630,41,10021,-472,464,225,-358
945,3580,649,-439,-90,10055,-475,464,225,-358
946,3892,888,-424,-24,9711,-278,464,225,-358
947,4466,1000,-384,121,8909,-116,464,225,-358
948,4547,1083,-138,308,8200,-208,464,225,-358
949,4232,796,-35,417,7819,-389,464,225,-358
950,3965,505,40,382,7778,-485,464,225,-358
951,3745,535,177,369,7993,-423,464,225,-358
952,3907,597,163,363,7711,-378,464,225,-358
953,4142,686,98,233,7245,-458,464,225,-358
954,4585,955,267,266,6576,-662,464,225,-358
955,4487,945,85,398,5997,-918,464,225,-358
956,4357,849,38,339,5503,-1171,464,225,-358
957,4002,917,229,322,5242,-1469,515,240,-221
958,3573,929,207,327,5280,-1530,515,240,-221
959,3691,908,-17,428,4912,-1362,515,240,-221
960,4011,861,-133,528,4207,-1355,515,240,-221
961,4065,676,-185,485,3764,-1411,515,240,-221
962,4084,604,-318,453,3535,-1419,515,240,-221
963,4164,418,-466,354,3206,-1470,515,240,-221
964,4060,402,-457,244,2818,-1576,515,240,-221
965,3647,455,-357,51,2663,-1650,515,240,-221
966,3575,722,-105,-39,2642,-1685,515,240,-221
967,3665,976,41,-2,2535,-1767,515,240,-221
968,3673,988,122,101,2440,-1864,515,240,-221
969,3899,1127,141,169,2194,-1918,515,240,-221
970,3903,1026,63,265,2018,-1835,515,240,-221
971,4031,873,70,300,1776,-1659,515,240,-221
972,4205,912,93,277,1469,-1562,515,240,-221
973,4046,876,82,289,1152,-1442,515,271,-163
974,3734,855,161,202,956,-1318,515,271,-163
975,3470,948,231,144,917,-1145,515,271,-163
976,3435,1014,278,189,852,-1022,515,271,-163
977,3407,1018,319,163,852,-910,515,271,-163
978,3413,986,386,125,830,-879,515,271,-163
979,3257,1056,384,107,875,-858,515,271,-163
980,3147,1063,352,134,972,-743,515,271,-163
981,3346,1124,378,113,1002,-690,515,271,-163
982,3409,1135,454,139,988,-725,515,271,-163
983,3242,1150,489,139,1045,-721,515,271,-163
984,3304,1199,533,184,1139,-665,515,271,-163
985,3511,1141,561,218,1148,-547,515,271,-163
986,3735,1089,519,211,1071,-462,515,271,-163
987,4095,1124,530,202,882,-438,515,271,-163
988,4127,1133,591,184,636,-487,515,271,-163
989,3964,1076,652,180,425,-530,503,281,-139
990,3895,1124,673,125,292,-538,503,281,-139
991,3813,1103,636,119,176,-509,503,281,-139
992,3881,1127,560,93,36,-421,503,281,-139
993,4069,1154,562,72,-159,-342,503,281,-139
994,3950,1059,596,24,-349,-336,503,281,-139
995,3357,1031,595,-72,-314,-343,503,281,-139
996,3103,1177,610,-129,-96,-325,503,281,-139
997,3187,1272,587,-118,124,-312,503,281,-139
998,3266,1293,628,-56,240,-350,503,281,-139
999,3181,1247,663,-60,427,-365,503,281,-139
1000,3221,1232,625,-51,636,-345,503,281,-139
1001,3483,1278,694,-34,744,-319,503,281,-139
1002,3799,1220,726,-25,717,-304,503,281,-139
1003,3929,1221,871,-65,652,-296,503,281,-139
1004,4012,1339,957,-83,569,-324,503,281,-139
1005,3982,1364,943,-49,469,-352,495,292,-149
1006,3964,1307,925,-18,357,-314,495,292,-149
1007,3983,1288,865,-48,260,-249,495,292,-149
1008,4017,1279,878,-81,132,-188,495,292,-149
1009,4002,1306,899,-96,5,-157,495,292,-149
1010,4011,1330,923,-81,-109,-132,495,292,-149
1011,4082,1302,888,-66,-231,-102,495,292,-149
1012,4132,1292,888,-54,-375,-97,495,292,-149
1013,4093,1267,959,-76,-525,-96,495,292,-149
1014,3809,1210,981,-103,-581,-99,495,292,-149
1015,3442,1191,1013,-111,-480,-97,495,292,-149
1016,3174,1285,954,-115,-227,-54,495,292,-149
1017,3304,1351,864,-74,16,-15,495,292,-149
1018,3542,1338,758,-16,127,-17,495,292,-149
1019,3713,1226,732,-13,151,-11,495,292,-149
1020,3803,1119,712,-56,130,-24,495,292,-149
1021,3769,1146,761,-92,104,-35,503,296,-144
1022,3664,1129,820,-119,155,-38,503,296,-144
1023,3659,1208,875,-125,209,-50,503,296,-144
1024,3753,1256,849,-121,251,-58,503,296,-144
1025,3807,1265,895,-128,217,-75,503,296,-144
1026,3795,1277,891,-100,170,-88,503,296,-144
1027,3825,1266,975,-88,122,-67,503,296,-144
1028,3833,1284,1002,-90,71,-60,503,296,-144
1029,3852,1289,1064,-67,45,-73,503,296,-144
1030,3827,1315,1046,-35,11,-90,503,296,-144
1031,3858,1311,967,2,-51,-87,503,296,-144
1032,3852,1299,910,5,-112,-92,503,296,-144
1033,3671,1207,811,-9,-106,-98,503,296,-144
1034,3533,1232,808,-26,-63,-110,503,296,-144
1035,3546,1232,844,-47,0,-65,503,296,-144
1036,3687,1290,860,-46,-24,-47,503,296,-144
1037,3719,1269,812,-52,-76,-25,499,292,-139
1038,3742,1276,834,-89,-95,8,499,292,-139
1039,3754,1305,827,-80,-131,16,499,292,-139
1040,3733,1297,899,-58,-173,24,499,292,-139
1041,3686,1236,846,-57,-171,43,499,292,-139
1042,3651,1260,844,-66,-158,52,499,292,-139
1043,3586,1182,807,-69,-120,48,499,292,-139
1044,3477,1176,791,-74,-48,35,499,292,-139
1045,3490,1181,807,-83,33,14,499,292,-139
1046,3684,1271,828,-82,68,8,499,292,-139
1047,3818,1296,855,-64,14,-10,499,292,-139
1048,3828,1236,901,-51,-43,-33,499,292,-139
